ID,Comp1_Loading,Comp2_Loading
2422,0.0019057565469633277,3.7419902988165165e-4
2423,0.001190962698453422,3.89069234102791e-4
2428,-0.001255459109722833,-1.815933869225478e-4
2430,0.0019160724726629565,-7.120026674594019e-5
2434,0.0014905216160620736,8.243668680330384e-4
2435,8.639312825887864e-4,-3.6816699865828867e-4
2439,0.0021558964099954027,-0.0011379948804546279
2440,-0.010318777144240105,0.004720747072986749
2448,0.001964292398125797,0.03812682867012125
2451,4.5448266522610806e-4,0.0027359804930836354
2453,7.035012818704798e-4,5.014280917064257e-4
2454,0.004254607678735048,0.0419812962581777
2460,7.975901429167171e-4,0.003360334198487879
2463,-0.0015127723212866979,0.008165883065063152
2467,-0.057743788785349984,0.32200862020680665
2468,-0.0037690406143170655,0.02138083109429186
2469,-9.946920343604875e-4,0.010430528849198886
2474,3.3727039167151247e-4,0.0010386606644405454
2475,-0.0011843361074835425,0.006464086531596096
2476,-0.01824646420912669,0.018450403555969948
2478,2.2143369573532153e-4,7.219227142742415e-4
2479,5.931340747342827e-4,0.02087894688483752
2490,1.8482438451830445e-4,-8.177982391584022e-4
2495,-2.433780596527421e-4,-2.1193044868511091e-4
2498,-5.953197341739159e-4,-7.65036089648374e-4
2499,7.64916170968522e-4,0.0010018586351366009
2507,7.674866979811372e-4,0.002642006853519077
2512,1.7435715397739692e-4,2.580740968970387e-4
2518,3.705050519979072e-5,8.909602804630231e-4
2526,2.2144583072694824e-4,0.002390461747209517
2531,0.001436931104295928,0.002182783692677481
2537,0.0011298212462070294,9.648282872000523e-4
2541,9.17518945815872e-4,0.0028013421031202216
2542,0.0013251175274602248,-0.001728813116047951
2548,-6.674536093257683e-4,0.0037327785641761294
2549,1.2201534663171442e-4,0.003021064054387937
2550,-8.818648455662833e-6,-8.4132380110116e-5
2552,-6.418567784406305e-4,0.003968516137002897
2553,0.02334845879811574,0.06013430628533332
2554,1.559836109651917e-4,2.3108798946233736e-4
2555,7.513896078413046e-4,0.0016472270983354563
2560,-3.100105957528474e-4,0.0013872047722318882
