"","Feature","Comp1_Loading","Comp2_Loading"
"x1252","1393.51313_17.5836",0.000662958626758983,0.00158919716765023
"x1253","1396.51703_17.5821",0.000308744858110106,0.000719229397885796
"x1254","209.94859_17.5829",0.000232799854628902,0.000529373661870917
"x1255","791.18657_17.5809",0.00719221851129463,0.01542517034883
"x1256","867.18683_17.5814",0.000597375015502416,0.00154326652178959
"x1257","794.18883_17.5823",0.000750948017763321,0.00165027756244674
"x1258","721.25805_17.5816",0.00438779535600049,0.0110602886234869
"x1259","736.24669_17.5816",0.00108212760403083,0.00457234250296778
"x1260","787.24377_17.5841",0.000155282701065702,0.000370432056837288
"x1261","869.18486_17.5836",0.000324195019842825,0.00084367851068017
"x1262","1394.51583_17.5815",0.000791382258327368,0.00187525928827638
"x1263","719.25637_17.5823",0.0184661829223214,0.0458595612101642
"x1264","738.24815_17.5828",0.000197246422638955,0.000868468321523846
"x1265","793.18819_17.5819",0.00231287493291912,0.00515679284531188
"x1266","711.22569_17.5846",2.01852326341683e-05,0.00033349112561806
"x1267","722.25925_17.5841",0.00121383966828632,0.00300178057102734
"x1268","709.22767_17.5834",8.07548145793104e-05,0.000900275069834618
"x1269","839.47938_17.3452",0.000269202615744259,2.75931158103184e-05
"x1270","809.46799_17.6201",0.000230114656850817,-0.000279070527543362
"x1271","765.442_17.7097",0.000906884483680574,0.00134319042857537
"x1272","823.484_17.6007",1.91441502426655e-06,0.000809480876351203
"x1273","746.46087_17.7925",-0.000268939122993442,-0.000212349736165559
"x1274","746.3188_17.854",0.000109789250715997,0.000167749867270367
"x1275","651.24533_17.8682",0.00079098117709124,0.000213227737129341
"x1276","635.25009_17.912",0.000552931391150532,0.000522628835968552
"x1277","805.47368_17.9145",0.000907231521581201,5.32765096671991e-05
"x1278","951.56548_18.0557",0.00031951449462938,-0.000243958349943237
"x1279","1069.50244_18.0367",0.000563397019434004,-0.000281209233432851
"x1280","1014.56965_18.0521",0.000947626714871771,-0.000341298927989923
"x1281","997.57247_18.0396",0.00191039304600481,-0.000323445295199799
"x1282","1013.56733_18.051",0.00152094998202612,0.000166471085593142
"x1283","1085.49741_18.0549",0.000941214269316924,1.50956043536623e-05
"x1284","967.56206_18.0591",0.00117198615807803,0.000192015652324578
"x1285","805.47362_18.3339",0.000654735268153596,0.000337821676655734
"x1286","998.5759_18.0398",0.000664300197630119,-2.16736210279358e-05
"x1287","1015.57288_18.0612",0.000309224911266089,-0.000169377583175996
"x1288","1070.50567_18.0765",0.000349038077789753,-0.000286101544413339
"x1289","777.47832_18.1346",0.000895312435116183,0.000506547823722974
"x1290","867.50973_18.1271",0.000471955675518272,-0.000285537118146113
"x1291","761.48232_18.1594",0.000360474340898255,0.00011208512520828
"x1292","807.48894_18.1558",0.00637182604746365,0.00129811488252476
"x1293","527.28522_18.163",0.000298023015000463,0.000142342730001087
"x1294","759.4675_18.2238",0.000558135088463992,-5.93922983209766e-05
"x1295","840.47372_18.1685",0.000502895594234964,0.000315199822191006
"x1296","823.48402_18.1689",0.00705000396917547,0.00520406239827481
"x1297","797.46017_18.1787",0.000119624917091459,1.57176499173539e-05
"x1298","825.48842_18.1825",0.000174178265962025,0.000580013283486526
"x1299","499.09307_18.2535",0.000185084571580178,-3.88683907937704e-05
"x1300","995.55685_18.2209",0.000347482396901875,-8.43718537000611e-05
"x1301","851.51504_18.2643",0.00100298488873222,0.000293926838360992
"x1302","429.15791_18.2533",0.000162846537598401,-0.000149707937039056
"x1303","607.25539_18.2545",0.000678911804351689,0.000817317423509602
"x1304","427.16276_18.2529",0.000410662612878581,-0.000362090908618152
"x1305","379.15759_18.2528",0.000318622376960116,-0.000211229405277029
"x1306","785.47949_18.2674",-0.000161545388019801,5.15836289601954e-05
"x1307","784.47587_18.2673",-0.000297506928720113,-1.24794550184409e-05
"x1308","1027.58283_18.3219",0.000305828981480396,-8.46340708744619e-05
"x1309","136.89407_18.2591",-0.000576643976191945,1.47993049297863e-05
"x1310","877.40327_18.3317",0.000420879679977382,0.000169145929366835
"x1311","795.44457_18.3361",1.02669041788311e-05,8.16609876777281e-05
"x1312","759.46753_18.335",0.000916909014940631,0.000716481590479103
"x1313","813.45503_18.1698",0.00020645697999472,0.000310227284757167
"x1314","895.41395_18.1689",0.00168023722542287,0.000642896741914795
"x1315","777.47829_18.2713",0.000287318898185502,0.000277746963585039
"x1316","824.48578_18.3025",0.00232090990365075,0.000219444190748386
"x1317","808.49238_18.2541",0.000393941215471779,0.000415016918213448
"x1318","879.41924_18.1655",0.000951501827681965,0.000136010501358084
"x1319","807.48895_18.286",0.00493000501618695,0.000231397199289956
"x1320","665.26074_18.3873",0.000259864545533772,0.000208109253764963
"x1321","1239.51727_18.411",0.000382131394490735,-0.000767162670801248
"x1322","619.25513_18.4104",0.00586026484931221,-0.0122470395517181
"x1323","1357.45265_18.4183",0.000175578681332957,-0.000207609782862995
"x1324","909.42977_18.4444",0.000626985769018488,0.000438981005311356
"x1325","854.48917_18.4446",0.000155839416997007,0.000166715446579661
"x1326","837.50048_18.4449",0.0011483661004272,0.00132554950815936
"x1327","791.49387_18.4456",0.00127360702495997,0.000966123352336195
"x1328","849.49925_18.5035",0.000472864967331871,-0.000210520075370135
"x1329","401.14714_18.4943",-7.69465968695211e-05,-7.73519559620762e-05
"x1330","759.46744_18.4545",3.32087868017484e-05,8.73446723486742e-05
"x1331","136.89406_18.3971",-0.000733895428792376,-3.89667473891372e-05
"x1332","321.20992_18.5518",-0.000208344270745447,-0.000692104979116702
"x1333","651.24504_18.5687",0.000226443358022082,-5.60904293142431e-05
"x1334","587.22904_18.6088",-0.000170812107004463,-4.38870471720289e-05
"x1335","827.47082_18.4455",5.98840550697461e-06,0.000204767481776772
"x1336","791.49377_18.596",9.29490481827431e-05,0.000198412485387314
"x1337","445.23527_18.6495",0.00258604930052917,0.00320124321748331
"x1338","545.16019_18.7239",0.000904973664668125,0.000649618462060722
"x1339","619.25514_18.659",0.0017834686461496,-0.00402783088334667
"x1340","162.8421_18.7125",-0.00157311784868485,-0.000231687252383897
"x1341","143.86812_18.7103",-0.00141301175015415,-0.000474097126683736
"x1342","825.49942_18.8042",0.000208630357058555,0.000186732323621259
"x1343","665.26072_18.8151",0.00132031873927651,0.00241642625341377
"x1344","1093.64477_18.8154",0.00036315909830619,-3.74027703591781e-05
"x1345","162.84209_18.9396",-0.00116549106528997,-3.10781557132503e-05
"x1346","591.26035_18.6452",0.00169740691771166,-0.000189952119023495
"x1347","760.47591_18.9601",-0.000750661617465435,-0.000359935111808409
"x1348","841.48576_19.0174",0.000232499607633896,0.000277330759164785
"x1349","805.50972_19.0137",0.000527492275280093,0.000357831668266159
"x1350","868.50475_19.021",0.000382464910904586,0.000343845308020623
"x1351","923.4452_19.0175",0.000899339266232398,0.0004667960385179
"x1352","851.51482_19.0189",0.00244307138096153,0.00136969393710683
"x1353","635.25007_19.036",6.16823497540567e-05,6.04035203909093e-05
"x1354","853.51914_19.0318",0.000518852740683706,0.000312482684922651
"x1355","852.51604_19.0294",0.00138594353250145,0.000649280592915134
"x1356","446.23868_18.8925",0.000247731208989363,0.00010479282328219
"x1357","837.5263_19.0592",0.000341925370607277,0.00012519956495512
"x1358","825.49147_19.0587",0.000133980661779487,0.000106682018388145
"x1359","907.4502_19.0523",0.000553198430774743,0.000192855568648147
"x1360","478.35287_19.0598",-7.43035698504881e-06,-2.77022993504479e-05
"x1361","835.5202_19.0611",0.00210573157133091,0.000470614513091515
"x1362","545.16018_18.919",0.000916001202563039,-0.000360974313774459
"x1363","445.23524_19.0733",0.00293737668769343,-0.00175449749704666
"x1364","613.39732_19.1001",-0.000148795669061171,-5.14558878025703e-05
"x1365","376.12826_19.1005",-0.000312499980673987,-0.000216692176357935
"x1366","605.40486_19.1132",0.00017200038720407,-0.000226264662388409
"x1367","578.25126_19.1707",0.000275664264191363,0.000326953275259404
"x1368","637.2658_19.1737",0.00131914602540368,0.00163962148889683
"x1369","787.49846_19.1836",0.000440579254159833,0.000219209192828306
"x1370","833.50434_19.2033",0.000450893770512511,0.000156034963646986
"x1371","143.8681_19.2103",-0.000912848757424153,0.000358329478838385
"x1372","162.84208_19.2575",-0.00140573010787871,0.000189002517563409
"x1373","651.24509_19.2396",0.000187980902446963,-1.0567491472319e-05
"x1374","429.17836_19.2625",-0.000123266592612441,-9.43594651838464e-05
"x1375","224.82639_19.5344",-0.000950754857255451,-0.000673702292070875
"x1376","621.27053_19.3497",0.00156728212347043,0.00311793932605406
"x1377","865.53042_19.2903",0.000301289828565751,0.000346898469558526
"x1378","819.5231_19.2927",0.000333951584303635,0.000336945967677939
"x1379","794.49616_19.321",-8.65520171792314e-05,4.52901576280202e-05
"x1380","1053.4708_19.3754",0.00034167735695106,0.00013078283268178
"x1381","1007.4658_19.3761",0.000146469996285186,-8.0116822611845e-05
"x1382","1025.47636_19.3761",0.00148282661268469,0.000131797147810536
"x1383","956.55512_19.3769",-0.000141525917650296,-0.00033923843900562
"x1384","945.51728_19.3768",-0.00131024947938486,-0.000930297380291598
"x1385","953.54606_19.3769",-0.0028415204906758,-0.00806528771956081
"x1386","907.54104_19.3769",-9.70754024035055e-05,-0.000298142550334403
"x1387","943.51729_19.3776",-0.00302380287521535,-0.00216938626971964
"x1388","970.53611_19.3776",-0.00224863014677113,-0.00280766610166555
"x1389","1009.46693_19.3736",-5.84766404160861e-05,-9.78812041390808e-05
"x1390","812.5235_19.4029",-9.60555099659726e-05,4.51500574405913e-05
"x1391","811.51999_19.4019",-0.000163228758168878,4.15567340697782e-05
"x1392","753.43393_19.4604",-0.000179419969489029,-0.000133948329898058
"x1393","763.46263_19.458",-9.82020434844661e-05,-0.000298573135142093
"x1394","780.45281_19.4583",-0.0001407956980202,-0.000161353956619192
"x1395","975.58744_19.4685",0.000144687161920499,-0.000101819513798098
"x1396","929.35755_19.5173",-6.81656844547465e-05,2.47715849434297e-05
"x1397","551.2654_19.5978",0.000131563977316887,0.000296706308779299
"x1398","279.76639_19.6481",-0.000182251327476689,-8.7285795009538e-05
"x1399","145.86518_19.6326",-0.000281417998914914,-5.64684808164085e-05
"x1400","168.83169_19.6242",-0.000118846743566653,0.000120922865068783
"x1401","709.47151_19.7435",-0.000163222815314727,-0.000259209027478737
"x1402","637.26401_19.6306",1.40163781168268e-06,-0.000271189842796765
"x1403","635.24996_19.6244",-9.34621088071596e-05,0.000103655332753559
"x1404","241.79281_19.6306",-0.000216198116821199,-5.06288116621558e-05
"x1405","173.82835_19.6491",-0.000220155390335645,-0.000150889315559232
"x1406","636.25511_19.6261",-5.16797605149183e-05,-0.000105050249711488
"x1407","605.27587_19.6303",-0.00388208246659888,-0.0185705617546352
"x1408","1211.55853_19.6296",-0.000107694354529305,-0.000444052426105907
"x1409","277.76932_19.6455",-0.000189843550940976,-0.000141932035275507
"x1410","194.85513_19.6569",-0.000272128241882361,-0.000260284185390978
"x1411","604.2681_19.6323",3.22582540326846e-05,-0.000361913311068392
"x1412","256.82138_19.6348",-0.000173257212567037,1.61359819018995e-05
"x1413","196.85264_19.6325",-0.000265154191695289,-0.000249303519872099
"x1414","555.28327_19.6514",9.91017665284873e-05,-7.14370524087109e-05
"x1415","143.86808_19.6485",-0.00148442645016246,0.000155704452322901
"x1416","967.56166_19.7457",-7.34387206912656e-06,-0.000178927115473509
"x1417","789.47843_19.7609",-9.89025738879303e-05,-0.000209160022576011
"x1418","297.78109_19.8055",0.000304751770377008,0.000295746106260834
"x1419","619.42035_19.8188",0.000326010358100076,-0.00113092471457948
"x1420","609.39174_19.8277",-0.000257048325602479,-0.000516324435474052
"x1421","777.47797_19.8257",-6.21076708162136e-05,-0.000224049943112828
"x1422","767.4496_19.8296",-0.000175551003442473,-0.00012927153432351
"x1423","794.46854_19.8268",-0.000130958214288515,-0.000168537038694962
"x1424","607.28251_19.6385",-0.00141171453184192,-0.000480549857005467
"x1425","162.83862_19.703",-0.00108727349384518,-2.5749506168283e-05
"x1426","605.27588_19.776",-0.00569121092280098,0.00233848738462651
"x1427","606.27927_19.7024",0.00121489200158113,-0.0120849801365031
"x1428","162.84204_19.6256",-0.00518220145873007,0.00140145757960623
"x1429","189.861_19.6688",-0.00537869654190754,0.00022177952018308
"x1430","162.84204_19.7538",-0.00226834962623873,-3.68602729143518e-05
"x1431","224.82639_19.6634",-0.00341153570733804,-0.00277144080764833
"x1432","651.2813_19.947",0.00421758421308655,0.00943962178937205
"x1433","219.83223_19.8671",0.000533320969181381,0.000809934984130841
"x1434","608.19132_19.9396",-0.000243285896909234,-6.76922909527294e-05
"x1435","189.86099_19.8234",-0.00192786056137685,-0.000300758760687806
"x1436","143.86808_19.7848",-0.000830433139087852,-0.000503973777999887
"x1437","251.79868_19.983",0.000240845658773286,0.000353557152235925
"x1438","956.5651_19.9847",-0.000420943443602652,-0.000858974579593618
"x1439","1027.49193_19.9817",0.000374060712108108,-7.75135525279218e-05
"x1440","1028.49516_19.9825",0.000270273845485874,-1.52054306461438e-05
"x1441","955.56167_19.9844",-0.00065352636327141,-0.00151447360021864
"x1442","973.55447_19.9861",-0.00147097488759364,-0.00140273211833999
"x1443","945.53281_19.9875",-0.00234528630572435,-0.00132468387634843
"x1444","947.53271_19.9882",-0.000983895231512336,-0.000554150932643699
"x1445","1221.73091_19.9881",-0.000314543858615889,-0.000279004942099603
"x1446","974.55787_19.9861",-0.000302295273318866,-0.000346065339477305
"x1447","583.41453_20.001",-0.000189439791281152,-0.000255167067347177
"x1448","257.78762_19.9911",0.000671948709127145,0.000106009158281502
"x1449","234.79008_20.0233",-0.000279368378359827,-0.00012123327796952
"x1450","232.79246_20.0174",-0.000171342135428831,-9.14575239216772e-05
"x1451","755.44922_20.0482",-0.000103153000767634,-0.000119224539927907
"x1452","782.46828_20.114",0.00244136848695042,0.00108175739954889
"x1453","765.4781_20.0464",-6.97183101809138e-05,-9.28302795964531e-05
"x1454","1247.74618_20.1278",-0.000210420881408549,-4.13226284119034e-06
"x1455","1053.50729_20.0934",0.00202648795503116,0.00131480597328695
"x1456","973.54926_20.1027",-0.00287915711187036,-0.000607108546962185
"x1457","1001.57598_20.125",-0.000252001380447663,-0.000165466123690961
"x1458","1081.50187_20.1195",0.000601877519697325,0.000355626016661706
"x1459","998.56714_20.1259",-0.00609104849300997,-0.00865863550552706
"x1460","981.57716_20.1275",-0.00264907734345245,-0.00784620395519352
"x1461","935.57202_20.1319",-6.83262489712419e-05,-0.000289508954141145
"x1462","971.54827_20.1371",-0.00786350856227278,-0.00225536776772067
"x1463","936.57553_20.1299",3.23826364990622e-05,-0.000132700002127373
"x1464","794.50275_20.196",-0.000160598012824379,-0.000344530171008516
"x1465","1035.49692_20.1793",0.00144232034371453,0.000791629478142275
"x1466","745.48827_20.1911",-0.000158310405307104,-3.41134385610534e-05
"x1467","808.48377_20.1936",-0.0212814275928543,-0.0174931519636194
"x1468","791.49368_20.1971",-0.0146971617506025,-0.0122516618261424
"x1469","845.41305_20.2049",0.00540116630392461,0.00398483363461739
"x1470","783.46352_20.2215",-0.00488829003702617,-0.00239992598448682
"x1471","906.32908_20.2229",-0.000138457160374472,-6.54716930576543e-06
"x1472","782.46836_20.219",-0.00490946416507265,-0.00156834698254596
"x1473","1054.5105_20.1205",0.000590682322194284,0.000233858225879454
"x1474","781.46503_20.2256",-0.0129307438337383,-0.00592884698377862
"x1475","908.32697_20.2329",-0.000142957223751856,1.79237433963621e-05
"x1476","1058.66677_20.248",-0.000251007328920999,-0.00037646867280599
"x1477","1036.49953_20.2008",0.00054575293853037,0.000407952748757023
"x1478","1057.66342_20.2513",-0.000879576072044273,-0.000363779420066854
"x1479","1000.57346_20.1803",-2.86669247404541e-05,-0.000331983978023834
"x1480","972.55177_19.9868",-0.00216199425609761,-0.000947998839740521
"x1481","1247.7463_20.233",-0.000495861427507208,-3.75920277327807e-05
"x1482","974.55033_20.1329",-0.00103431739216305,-0.000208012125120383
"x1483","945.33809_20.2684",0.0013837996477167,0.00138542035553001
"x1484","863.42354_20.2634",0.00143453280300437,0.00124787222844099
"x1485","784.4658_20.2272",-0.00147455888753376,-0.000873708509663414
"x1486","607.4205_20.2954",0.000194869050384057,-0.000577399147117531
"x1487","665.41603_20.327",-0.000130128844074781,4.43858269746248e-05
"x1488","196.8526_20.3958",-0.000233133820873858,-7.07758200054813e-05
"x1489","194.85508_20.3923",-0.000307297347115114,-9.70782826045384e-05
"x1490","495.1501_20.3953",0.000923607124961395,0.000768065838530463
"x1491","1042.7212_20.3965",-0.00041243880159307,-3.0533547158297e-05
"x1492","395.22494_20.3969",0.00114421307561494,0.000442248283938902
"x1493","465.17408_20.3952",-0.0001829119378443,-0.000175443299112045
"x1494","776.55171_20.4027",-0.000402538691430874,-0.00163983521644054
"x1495","446.10175_20.4003",-0.000341338353390413,-0.000167828242519737
"x1496","444.10487_20.4005",-0.000410164140921393,-0.000178794961541462
"x1497","795.54767_20.4225",-0.000147558924413072,-0.000170343859845263
"x1498","384.19103_20.399",-0.000181770296892863,-2.11017524517333e-05
"x1499","830.47074_20.4714",0.000266957385387202,0.000328174006453931
"x1500","999.57042_20.141",-0.00234985886591974,-0.00278935556616117
"x1501","793.54158_20.4937",-0.00368885703744974,-0.00471909891929808
"x1502","777.55506_20.4584",-0.000197960263939635,-0.000558431881583825
"x1503","876.47662_20.5193",0.00226210814343454,0.00115747340622391
"x1504","730.54578_20.3966",0.000143848129362348,-0.000891645011081094
"x1505","1024.73192_20.532",-0.000143944301977493,-0.000209212834457542
"x1506","848.48164_20.4101",0.000500313104909766,0.00018843898319499
"x1507","766.52283_20.3972",-0.00410077456541858,-0.0029711367438371
"x1508","768.52108_20.3979",-0.00154750204611281,-0.000717447452334232
"x1509","767.4938_20.6212",-3.56815576921934e-05,-0.000171096249697806
"x1510","784.4843_20.708",-0.00170433121372505,-0.000756930841903781
"x1511","958.58075_20.6382",-0.000348232874044442,-0.00036155083208977
"x1512","947.54861_20.6417",-0.000803419141862537,-0.000469651514785981
"x1513","957.57723_20.632",-0.000538783600375189,-0.000837208053586701
"x1514","974.5676_20.6766",-0.00174886753555839,-0.00252647283727168
"x1515","987.48688_20.8266",-6.91652589017946e-05,3.3737868166805e-05
"x1516","947.35378_20.7192",0.000744930232388596,0.000883914340020899
"x1517","783.48075_20.7202",-0.00339265098039136,-0.00186372587839148
"x1518","785.47935_20.7216",-0.00129290528126204,-0.000725770921440098
"x1519","1037.51202_20.7412",0.000321394736746431,-1.49980626066056e-05
"x1520","812.5057_20.7216",-0.000838371242557611,-0.000597886343224382
"x1521","847.42879_20.7223",0.0010533779468156,0.000825968538961671
"x1522","810.49958_20.723",-0.0106466351437451,-0.0068120446364291
"x1523","793.50937_20.7244",-0.00571745580888922,-0.00452122684260526
"x1524","813.50877_20.7237",-0.00020085530864676,-0.00013702842936388
"x1525","1016.50955_20.8797",-0.000145422392088073,3.18456258293482e-05
"x1526","811.49981_20.7281",-0.00706897325335675,-0.00607511631547479
"x1527","984.59621_20.7492",-0.000242505396827212,-0.00137691227679716
"x1528","1073.69429_20.7357",-0.000510334708615621,-0.00033432595172075
"x1529","983.5927_20.755",2.61834066918919e-05,-0.00686657587613251
"x1530","975.56875_20.7344",-0.00134322473813825,-0.00142277472980067
"x1531","976.56709_20.7601",-0.000434086732690977,-0.000390454005508452
"x1532","1263.77711_20.7727",-0.000198450410284343,-9.67657453623762e-05
"x1533","973.56398_20.7603",-0.00214146578273142,-0.000608715814061543
"x1534","1083.51767_20.7668",0.000461225146139957,4.70240355688754e-06
"x1535","621.43595_20.7784",9.81873483791022e-05,-0.000760474562857312
"x1536","836.5148_20.8253",-0.0107181919415314,-0.00714428299672501
"x1537","819.52509_20.8286",-0.0127614162986317,-0.00986626512815496
"x1538","873.44444_20.8305",0.00455644487013247,0.00369306689877557
"x1539","809.49624_20.8512",-0.00831261881238592,-0.00361222818369554
"x1540","812.49762_20.8533",-0.000597765264727562,0.000206004002866818
"x1541","1099.70986_20.8865",-0.00137361878723808,-0.000578928747143973
"x1542","973.36927_20.89",0.000749895665383047,0.000832169071041097
"x1543","1000.58279_20.7631",0.000323629846874948,-0.00391753819799359
"x1544","1100.71306_20.8826",-0.000792338913638272,-0.000608013959985186
"x1545","1001.58582_20.8778",0.000417459141219135,-0.00143083184250296
"x1546","1168.86176_21.1059",-0.000548428327478759,-0.000324927233307604
"x1547","878.64753_21.1145",-0.00236226263087422,-0.00162059793058818
"x1548","431.31568_21.2729",-0.000180332510918945,-0.000352373670800153
"x1549","989.48725_21.3611",-0.00022162263549352,-1.40879027191334e-05
"x1550","750.52794_21.4652",-0.0031825931486244,-0.000152355093132895
"x1551","947.54954_21.3334",-6.88951000107081e-05,7.27967868602317e-05
"x1552","974.5678_20.9595",-0.000257066642765684,-0.00018338494672553
"x1553","957.57706_21.3459",-0.000192283905431738,2.55210442992417e-05
"x1554","1075.71015_21.3342",-0.000230160205419103,-0.000103727357732305
"x1555","949.36949_21.3459",0.000272250110579882,0.000416100015205728
"x1556","814.5207_21.3542",-0.000266011812232902,3.09315472506612e-05
"x1557","785.49637_21.3479",-0.00326448029087724,-0.00113408948881941
"x1558","787.49523_21.3481",-0.00109841249524953,-0.000474190403685003
"x1559","1076.71359_21.3337",-0.000176487357917259,-4.92136783551615e-05
"x1560","812.51528_21.3578",-0.00261156241003472,-0.00117046397857272
"x1561","795.5251_21.3601",-0.00877374810120378,-0.00397109698990822
"x1562","849.44468_21.3576",0.000711916830040672,0.000890646028760844
"x1563","769.50958_21.3097",-7.42110682268482e-06,-0.000224674466167655
"x1564","1101.72544_21.4138",1.32826372197898e-06,9.476392912494e-05
"x1565","811.51207_21.4161",-0.000686752382653037,0.00014101209225479
"x1566","838.53056_21.4174",-0.000319901333655032,-0.000472094603938314
"x1567","821.54072_21.4183",-2.53405005174229e-05,-0.00236294710344049
"x1568","875.46018_21.4233",0.000573024559583366,0.000368033729319013
"x1569","778.55038_21.4627",-0.00072676189418095,0.000138294433729647
"x1570","714.55081_21.4592",-0.000425472820776797,-0.000375859953627373
"x1571","760.55685_21.4648",-0.00177430551639317,-0.0008138653301951
"x1572","777.54694_21.4678",-0.00201024727297204,-7.56662809292317e-05
"x1573","752.52613_21.4726",-0.000742903386353342,8.95055467644047e-05
"x1574","959.59312_21.5231",-0.00744401546377095,-0.0258574064371169
"x1575","960.59654_21.5239",-0.0045098828246145,-0.0130598408865403
"x1576","986.61207_21.5613",-0.000589979046357788,-0.000616299513717679
"x1577","985.60848_21.5571",-0.000683674084869652,-0.00148067470308776
"x1578","951.56431_21.665",-0.00460271292084858,-0.00477429656560124
"x1579","847.55619_21.5541",-0.00012184214483618,6.255151980034e-06
"x1580","631.48918_21.5736",-0.000270166667266889,-0.000391989851395155
"x1581","614.49906_21.5765",-0.00012655454109383,-0.000242804855327006
"x1582","1059.51704_21.6069",0.00241190564116613,0.000577668704984676
"x1583","952.56612_21.6929",-0.00154455104195785,-0.00142118085110928
"x1584","977.58645_21.6016",-0.00220402888712667,-0.00344228971143916
"x1585","950.56792_21.6691",-0.00424279523130254,2.01822789867322e-06
"x1586","1239.77792_21.7685",-0.00215570815416459,-0.0018937386254351
"x1587","976.58321_21.5889",-0.00609014549594917,-0.00304689406077687
"x1588","949.56443_21.6582",-0.00963357051548346,-0.00709226601030406
"x1589","415.32101_22.0707",0.00188379630201658,-0.00227705474873912
"x1590","1077.72561_22.1085",-0.000474587415038716,-0.000422117704298528
"x1591","787.51215_22.1069",-0.00434445054670359,-0.00265453636169744
"x1592","799.54732_22.1377",-0.000383923367993497,-0.00155956980265895
"x1593","789.51074_22.1124",-0.00170684928102,-0.0008116419335266
"x1594","797.5409_22.1368",-0.00769336373682684,-0.0124681381794974
"x1595","841.54953_22.2597",6.11701338405505e-05,-0.000180009146282677
"x1596","825.5631_22.2548",1.56532895057574e-06,-5.75220227137939e-05
"x1597","814.53112_22.168",-0.00219434009885038,-0.00281915046015578
"x1598","959.59318_21.8626",-0.000515928225084408,-0.00614449388822304
"x1599","816.53469_22.2202",-0.000477293985704798,-0.000932414948872669
"x1600","851.46029_22.1783",0.000343407440439781,4.76414354295388e-07
"x1601","815.53313_22.1957",-0.00101779498825358,-0.00118985518799468
"x1602","798.54433_22.1428",-0.00145837084124715,-0.00530053069813386
"x1603","823.55657_22.2594",-0.00119525619015952,-0.0021889778599185
"x1604","840.54637_22.2633",-6.85023916733192e-05,-0.000395998419497376
"x1605","813.52772_22.2635",-0.00153632655250621,-0.000341805535893576
"x1606","849.57195_22.3216",-2.90627055818133e-05,7.74875500485301e-06
"x1607","960.59671_22.0374",-0.000898784898214796,0.000115762748235861
"x1608","951.57982_22.3924",-0.00449802215621204,-0.00338656293024897
"x1609","976.58328_22.2056",0.000652930723145909,0.000623918088039507
"x1610","952.58399_22.3949",-0.000857268229776145,-0.00221332426726642
"x1611","950.568_22.0628",-0.00050406303145284,-0.000324861941245882
"x1612","962.61205_22.4133",-0.00204294438741431,-0.00276520213650509
"x1613","961.60827_22.4019",0.00518556900513127,-0.0151189335736852
"x1614","963.61599_22.4501",-0.000339280217743584,-0.00217749256924209
"x1615","949.56448_22.1861",-0.000620949361267301,-0.000668899372413985
"x1616","977.58726_22.2913",0.000176553102475789,0.000138197993203215
"x1617","978.59848_22.4779",0.00227511478250717,-0.00331634383637054
"x1618","953.57946_22.4177",-0.00292543989348506,-0.00210429389775027
"x1619","979.60195_22.5311",0.00339774373933518,-0.00109637897811086
"x1620","976.58329_22.3693",0.00103201669586988,3.43811589858897e-05
"x1621","987.62427_22.7689",0.000235841460050733,-0.00227804415350354
"x1622","951.58021_22.5027",-0.00110541351285882,-0.000662836248715034
"x1623","871.56391_23.0838",-0.000556123860431077,-0.000704692409275154
"x1624","951.58002_22.97",0.000121517843681857,-1.55899695075397e-05
"x1625","979.60156_22.7624",4.63695387063749e-05,9.78754398455843e-05
"x1626","978.59859_22.8881",3.47759836634788e-05,-0.000670698117505203
"x1627","961.60835_22.961",0.00284944679124228,-0.00415326570312004
"x1628","791.52662_23.1811",-0.00158146473377722,-0.000881586565670432
"x1629","799.55661_23.1854",-0.00697387667547782,-0.00967220209431754
"x1630","853.47579_23.1872",0.000254005823661635,0.000195016107703638
"x1631","816.54671_23.1857",-0.00128320700627893,-0.00239054246931945
"x1632","789.52789_23.187",-0.00439218626505542,-0.00250621484331488
"x1633","825.57222_23.2267",-0.000462483073429757,-0.000581658643326994
"x1634","815.54341_23.4144",-0.00033881404063121,-0.000207510917813809
"x1635","842.56234_23.3733",8.84354857146698e-05,-0.00010849106025424
"x1636","951.57994_23.1156",-0.000324126258393929,-0.00103584352622663
"x1637","962.61213_23.0193",0.000105618342005795,-0.000142619480577094
"x1638","978.59852_23.1288",0.00043363800581679,0.000575732729635251
"x1639","931.55734_23.4273",-7.80890908335162e-05,-8.83268407741344e-05
"x1640","842.56234_23.4858",8.49688251392457e-05,-9.22342945643017e-05
"x1641","825.5724_23.5057",0.000167759287250302,-0.000304714228878417
"x1642","980.61403_23.673",0.000420848417205844,-0.00236223212263265
"x1643","851.58771_23.5073",-1.24216006809548e-05,-1.75866784596317e-05
"x1644","963.62376_23.6366",-0.00459950569533828,-0.00651282605266128
"x1645","443.35231_23.591",0.00115302891099079,-0.000770801199564706
"x1646","953.59567_23.6629",-0.00327002807436267,-0.00200292779468222
"x1647","964.62775_23.6261",0.000220898672698554,-0.000297944442367071
"x1648","1023.67612_23.9124",1.28925824214408e-05,5.84816081975273e-05
"x1649","883.53665_24.0298",-0.00190871036866019,0.000230103290905104
"x1650","963.62391_23.9091",0.000118349710831834,-0.00115265884176936
"x1651","980.61427_23.9341",0.000312685534773624,-7.48875730394467e-05
"x1652","813.4818_24.457",-0.000627557388473885,-4.7906196713844e-05
