997,1256,MS2 (modified) cosine,0.774,cos=0.774
5012,6115,MS2 (modified) cosine,0.748,cos=0.748
1010,1243,MS2 (modified) cosine,0.896,cos=0.896
2797,3023,MS2 (modified) cosine,0.853,cos=0.853
3438,4435,MS2 (modified) cosine,0.831,cos=0.831
3559,5286,MS2 (modified) cosine,0.814,cos=0.814
1606,2445,MS2 (modified) cosine,0.942,cos=0.942
3734,4986,MS2 (modified) cosine,0.761,cos=0.761
3738,3939,MS2 (modified) cosine,0.777,cos=0.777
2982,5500,MS2 (modified) cosine,0.909,cos=0.909
3625,4600,MS2 (modified) cosine,0.738,cos=0.738
2797,4409,MS2 (modified) cosine,0.729,cos=0.729
2695,3846,MS2 (modified) cosine,0.890,cos=0.890
3380,3932,MS2 (modified) cosine,0.869,cos=0.869
2044,2150,MS2 (modified) cosine,0.855,cos=0.855
2048,4543,MS2 (modified) cosine,0.876,cos=0.876
804,3670,MS2 (modified) cosine,0.726,cos=0.726
2039,3676,MS2 (modified) cosine,0.810,cos=0.810
2569,2797,MS2 (modified) cosine,0.788,cos=0.788
3555,3703,MS2 (modified) cosine,0.835,cos=0.835
4195,4310,MS2 (modified) cosine,0.718,cos=0.718
4849,6527,MS2 (modified) cosine,0.767,cos=0.767
2609,2946,MS2 (modified) cosine,0.816,cos=0.816
842,3517,MS2 (modified) cosine,0.730,cos=0.730
2456,4725,MS2 (modified) cosine,0.720,cos=0.720
5942,6793,MS2 (modified) cosine,0.748,cos=0.748
465,3517,MS2 (modified) cosine,0.830,cos=0.830
5007,5200,MS2 (modified) cosine,0.831,cos=0.831
2695,3836,MS2 (modified) cosine,0.824,cos=0.824
1710,3438,MS2 (modified) cosine,0.787,cos=0.787
994,2594,MS2 (modified) cosine,0.704,cos=0.704
1504,1508,MS2 (modified) cosine,0.904,cos=0.904
1501,7322,MS2 (modified) cosine,0.793,cos=0.793
3932,4756,MS2 (modified) cosine,0.818,cos=0.818
3503,3514,MS2 (modified) cosine,0.743,cos=0.743
