"","Feature","Comp1_Loading","Comp2_Loading"
"2113","933.16858_8.8162",-0.00104400934603334,0.000771450425258192
"2114","341.07041_8.8191",-0.00021784442204601,-0.00135323328744942
"2115","193.11997_8.8244",0.0009384270254203,0.000225655796439413
"2116","173.02329_8.8308",-7.9910556791777e-05,0.000543539537661065
"2117","579.21971_8.8319",0.000937902179452451,-0.000198007450777342
"2118","227.03127_8.8325",-0.000603503518748384,0.0016331824725458
"2119","235.13048_8.8336",0.00120469126517541,0.00088954919904534
"2120","309.16724_8.8336",0.00376532499714429,0.00278033213336813
"2121","487.09956_8.8336",-0.000330345860966538,0.000206864859670463
"2122","357.18822_8.8346",0.00135067182935266,-0.00165143834671428
"2123","287.05489_8.8397",-0.149660737608982,0.109915733960246
"2124","481.16756_8.8453",0.001792256188254,0.000546495687081627
"2125","395.20385_8.8458",0.00136387125049228,0.000149133369950672
"2127","515.18877_8.8554",0.000231626014044719,0.000122232741482784
"2128","595.16531_8.8571",-0.00179760150154745,0.00130874258119889
"2129","441.17293_8.8576",0.0046870125014242,0.00186100944469323
"2130","373.02275_8.8577",-0.000473471328717307,-0.00114406855373237
"2132","617.14711_8.8594",-0.0186439324374518,0.0147918040953718
"2133","393.18822_8.8598",0.00106558156119802,0.000443092090221419
"2134","769.26784_8.8598",7.29596237604129e-05,4.24852239705886e-05
"2135","383.14624_8.8599",0.00499140341988454,0.00194624623536942
"2136","309.03675_8.8612",-0.000456543041651056,-0.00110217220395568
"2137","377.05407_8.8612",-0.000697677899206754,-0.00169443550212137
"2138","391.0696_8.8612",-0.00035312540890876,-0.000856070029089667
"2139","405.04896_8.8612",-0.000399392305888203,-0.000963707923537446
"2140","331.15378_8.862",0.000804775755055483,0.0003109025833884
"2141","391.03331_8.8629",-0.000807072374913794,-0.00196022485383064
"2142","289.07049_8.8635",-0.0209506956587424,-0.0526654382368507
"2143","326.06518_8.8658",-0.000398862071455864,0.000274989812543614
"2144","239.07028_8.8786",0.00157811516697812,0.00108873927522731
"2145","419.13362_8.8786",0.00120682247556901,0.00083197451636764
"2146","257.08081_8.8808",0.00262521225217815,0.00181150280946909
"2147","441.11562_8.8808",0.00569307224665639,0.00392701992388467
"2148","503.08602_8.8808",0.00113756536548775,0.00078442212570533
"2149","457.24065_8.8814",0.000734103040661319,0.000438782125775268
"2150","527.15205_8.8818",-0.00137600757966349,-0.00374283192580076
"2151","349.12563_8.8828",0.00264390263095683,-0.00250145543860359
"2152","471.05606_8.8947",0.00252560110464633,0.000783756269345116
"2153","639.09541_8.8947",0.00185107672613863,0.00058558645216058
"2154","889.17879_8.8947",-0.00105174798585785,0.000777168742825192
"2155","581.23537_8.8949",0.000826707494593998,-0.000862057884782263
"2156","521.16289_8.9034",-0.000167066188247099,0.000110654114997648
"2157","397.21947_8.9086",7.94914301799251e-05,-0.000383952781752206
"2158","441.079_8.9154",-0.094556920373741,0.0697357853330543
"2159","467.07514_8.9225",-0.000542288000792816,0.000412302178975943
"2160","405.11559_8.9241",0.000865344370060961,0.000602013850488664
"2162","419.09681_8.9252",-0.0056875587741143,0.00424352239661424
"2163","859.16798_8.9252",-0.00709430000412515,0.00529562937143053
"2164","287.05464_8.9296",-0.0183541438686505,0.0139546762960254
"2165","579.21972_8.9306",0.000743276556147622,0.000334839995043269
"2166","573.05463_8.9311",-0.000388330826137015,-0.000724223303707599
"2167","535.10799_8.9327",-0.00193157238364262,-0.00406840839862993
"2168","501.10006_8.9333",-0.00751882944001271,0.0078229165493307
"2169","282.03893_8.9365",-0.0034184475665981,0.00248294269756404
"2170","529.09485_8.9371",-0.115320484904711,0.0841675065081806
"2171","507.11301_8.9387",-0.016461218564548,0.0120140402269797
"2172","557.08982_8.9396",-0.0037164518771935,-0.00796362618161086
"2173","371.07339_8.9441",0.000413020205134631,0.000159555188357011
"2174","303.04972_8.9461",-0.034292901080817,0.024994968321138
"2175","777.30854_8.947",7.34417569781022e-05,3.80083169328547e-05
"2176","295.18804_8.9512",0.00052820074574826,0.00014550903671981
"2177","479.11823_8.9514",-0.000564179882838514,0.000355628132980288
"2178","317.06547_8.963",-0.00254650120314661,0.00217737294373465
"2179","495.18345_8.973",0.00222306633506533,-0.000535417744394023
"2180","769.26687_8.9732",5.36199973307442e-05,-3.61786570957297e-06
"2181","347.07598_8.9769",-0.000431135650531137,0.00051330833500155
"2182","531.11071_8.9796",-0.00101934713720481,0.00179877015120701
"2183","485.08409_8.9848",-0.000533607884676278,-0.0017678659523859
"2184","349.12561_8.9874",0.00394466506481919,0.00593362765894131
"2185","493.09737_8.9907",-0.000111103194818866,7.24280332630789e-05
"2186","515.07948_8.9965",-0.000508231873064258,0.000329398754407116
"2187","393.18798_8.9994",0.000141854832737466,-9.57127490947907e-06
"2188","341.07044_9",-2.80122604067491e-05,1.82611574025551e-05
"2189","471.08961_9.0023",-0.000546415683360749,-0.00289077500498958
"2190","509.14151_9.0037",-0.000725231251034738,0.000514987688607353
"2191","663.05892_9.0081",0.00155672111253475,0.00114948954875225
"2192","647.15764_9.012",-0.000377247760405238,0.000531032682096801
"2194","439.23049_9.0168",0.000199610832410282,0.00011623567234605
"2195","227.12536_9.0238",0.00498039879140679,-0.00086389305894333
"2196","195.09924_9.0256",0.00257459105685543,0.000583549565729268
"2197","417.14297_9.0226",0.00132675916782654,0.000226803193300992
"2198","581.23532_9.025",-0.000100128245924774,0.00153904655974126
"2199","657.25133_9.036",-4.93769962236855e-05,9.46159115869361e-05
"2200","777.30863_9.0365",0.000412596284650026,0.000157403151142059
"2201","441.11566_9.0387",0.000501559885070423,0.000178110850135114
"2202","355.17255_9.039",0.0329748789322008,0.0154315576659398
"2203","247.13041_9.0413",0.00310252704433173,0.00143606858417031
"2204","485.06909_9.043",0.000477095584261861,0.000149588220763678
