feature,log2FC,padj,Expression
656.1461_6.8722,0.8961049957787572,0.4420185459612871,Not significant
1287.35946_6.8871,8.501797815555143,0.4420185459612871,Not significant
401.18103_6.9476,-0.33886878548600907,0.5035104620399511,Not significant
643.17668_6.9294,10.663612321289799,0.36719018685488963,Not significant
167.03459_6.9618,0.3582986005252773,0.6725182295392876,Not significant
211.02444_6.9578,2.8247549170041877,0.043995021829559326,Up-regulated
151.03974_6.9617,1.3884280028018616,0.30443255782184364,Not significant
195.02948_6.9636,0.7849445142975486,0.18218027579909557,Not significant
427.19657_7.0284,-0.44845649875813975,0.14810865044296068,Not significant
367.19678_7.0402,1.0220462391852403,0.00696420832260137,Up-regulated
565.19181_7.0471,0.8790166658119547,0.19572356960603374,Not significant
223.06083_7.0669,0.2639846995895605,0.005840722221512723,Not significant
392.10324_7.0699,0.5721674754716812,0.41062683890224394,Not significant
369.08222_7.0751,1.3778557171200538,0.4420185459612871,Not significant
463.14525_7.0874,0.4090002896296191,0.480930899543716,Not significant
797.32429_7.1163,0.5516943679661079,0.009139878689200456,Not significant
546.13691_7.1213,12.488460223894883,0.4396089045725939,Not significant
361.15002_7.1164,0.30714100467106753,0.393731983445191,Not significant
508.09779_7.1319,-0.14087931376601384,0.4420185459612871,Not significant
462.04038_7.1473,4.705632175962537,0.0014968280355743345,Up-regulated
245.09264_7.1545,1.0813629222229322,0.048521777145891815,Up-regulated
1093.28118_7.147,10.957996364177133,0.4420185459612871,Not significant
255.11352_7.1567,4.5376003480015354,0.22354952272003406,Not significant
377.08073_7.1562,2.121012356864126,0.2638366523696221,Not significant
551.21249_7.2535,8.495140294745132,0.4339192127116681,Not significant
739.20848_7.2219,0.5294280557917472,0.3278965507583025,Not significant
279.12324_7.2776,8.249787375995865,0.4420185459612871,Not significant
434.06117_7.2864,2.851847239589165,0.29151726610328244,Not significant
436.056_7.2877,9.590869976311692,0.3270149447923032,Not significant
395.19165_7.3091,-0.8466774606931889,0.10529961492578947,Not significant
424.05236_7.3267,1.161649036324709,0.022624156047438407,Up-regulated
722.07786_7.3233,0.7259634945984844,0.28017438777998166,Not significant
676.07194_7.3233,0.8000090191232013,0.25714100175202437,Not significant
675.13231_7.324,1.0194492127389323,0.28881399588426265,Not significant
695.09106_7.324,1.0346387142208306,0.3338697692256926,Not significant
623.16087_7.324,0.7954459677758726,0.372452389173944,Not significant
645.14286_7.324,0.7487952824584326,0.3768839340400489,Not significant
577.15549_7.324,0.7385626223203795,0.3563898192467729,Not significant
640.15107_7.324,1.2279812816119808,0.33642891888963494,Not significant
422.05795_7.3281,0.9429387553966706,0.041079255647116154,Not significant
414.14821_7.453,-1.6859808503210751,0.18612962175540104,Not significant
367.13919_7.5498,1.0632276046805917,0.633403138603387,Not significant
415.19683_7.518,0.9576508168019139,0.3547417710237767,Not significant
309.15507_7.4325,0.7736782313256289,0.02779770447143162,Not significant
644.16636_7.4294,2.4581804533714133,0.18002989399124064,Not significant
464.1135_7.4305,9.952682215124392,0.4420185459612871,Not significant
472.11093_7.4305,9.233706486649924,0.4420185459612871,Not significant
473.1183_7.4305,8.960152549018824,0.4420185459612871,Not significant
486.10838_7.4305,9.2638355946745,0.4420185459612871,Not significant
991.23387_7.4305,8.83792156155858,0.4420185459612871,Not significant
533.16563_7.4465,0.12227288278213795,0.38284071790052604,Not significant
621.18171_7.447,0.335195194316653,0.4064395451206816,Not significant
413.14479_7.4563,-1.5211374642485518,0.16488048637521346,Not significant
345.10871_7.4683,0.047409044785638746,0.8280140638322678,Not significant
305.0696_7.5013,5.2328097944692535,0.017417859020474182,Up-regulated
429.1759_7.2134,0.19334377052304694,0.6703103838449612,Not significant
257.1292_7.505,7.326203035851271,0.3301045050310855,Not significant
301.11897_7.5016,10.21566091004081,0.40771594243305137,Not significant
333.14518_7.5019,11.234265918975149,0.3338697692256926,Not significant
506.1185_7.5084,0.7377841735632723,0.14698101398382998,Not significant
588.09559_7.5444,1.0461459922791747,0.008833732900951081,Up-regulated
477.55733_7.5687,0.8861277921989766,0.06630676289267631,Not significant
477.02748_7.5615,-0.27361936756513533,0.1094830480011601,Not significant
875.16232_7.566,0.679616961914888,0.03315146783193533,Not significant
953.11893_7.5639,0.5132142304930931,0.03645519655711071,Not significant
509.05325_7.5639,-0.02436263450463066,0.8299950235762003,Not significant
484.05334_7.566,0.5417467892927358,0.03509044078570645,Not significant
475.04802_7.566,0.33066961273136636,0.04954138170758232,Not significant
479.05746_7.5667,0.7499705271236045,0.009770279521612394,Not significant
873.16229_7.5667,0.5681052174502907,0.033105508437214624,Not significant
493.05855_7.568,0.30276695592976305,0.05584167548689949,Not significant
575.98034_7.568,0.887860495046789,0.003667721107805193,Not significant
495.05244_7.5674,0.46588150125634226,0.03872688004527696,Not significant
476.05568_7.5687,0.6406481661812881,0.036864583019729315,Not significant
477.0636_7.5687,0.7090965495352441,0.008038003581651817,Not significant
545.05117_7.5687,0.7370968256962529,0.007062715325186859,Not significant
387.0411_7.5694,0.4798343186071511,0.07056608993652158,Not significant
519.18631_7.5832,0.5231200194760128,0.002599600142778376,Not significant
389.12336_7.6709,0.27730767215022545,0.24191782766795938,Not significant
181.01389_7.6137,0.3611994704954176,0.42052980753109137,Not significant
535.06906_7.6374,9.102648595932978,0.40771594243305137,Not significant
567.09538_7.6461,5.151765269276528,0.10634018119637496,Not significant
551.10045_7.646,2.8946266704183197,0.13774940170874164,Not significant
398.10875_7.6967,3.0185763138734725,0.18218027579909557,Not significant
579.20744_7.6895,1.9189327020652756,0.01209103656443359,Up-regulated
463.04807_7.5077,4.888218321194206,0.10790149113814126,Not significant
589.13651_7.7243,11.154540908636882,0.3547417710237767,Not significant
424.04868_7.7261,0.2054984604311073,0.05829175251977996,Not significant
225.065_7.7255,0.15680051002929243,0.1875772890858992,Not significant
455.99891_7.7255,0.1511040327214471,0.03607404368919237,Not significant
135.04485_7.7261,0.04731881783171135,0.6165717567311452,Not significant
341.07636_7.7261,0.08276984309576725,0.4305395646447222,Not significant
323.04024_7.7261,0.026237051819310724,0.8483440150545819,Not significant
701.13239_7.7261,0.09078217102811015,0.5391053084526987,Not significant
115.00337_7.7267,0.03380635644290336,0.7413921325790443,Not significant
164.04745_7.7267,0.14208394462979987,0.21378047440938544,Not significant
223.0607_7.7267,0.10319972671764127,0.34508526933938327,Not significant
239.05556_7.7267,-0.0892366348757506,0.4150255114947497,Not significant
355.06636_7.7267,-0.0789424965985636,0.499735624847282,Not significant
422.96536_7.7267,0.20821626508450125,0.26139620807315994,Not significant
438.9964_7.7267,0.2884410900904448,0.06529406661410317,Not significant
440.99754_7.7267,0.21842058813129112,0.046632546373570456,Not significant
439.96827_7.7267,0.11049689318671344,0.3066888431677147,Not significant
732.06183_7.7267,0.2589981098161894,0.08277804823431073,Not significant
163.03967_7.7274,-5.146567192415109e-4,0.9966796214129482,Not significant
207.02938_7.7274,0.007639137366547003,0.9548744623957309,Not significant
149.02397_7.7274,0.059312054853542344,0.5460744427333919,Not significant
339.07145_7.7274,0.08843127232020567,0.4360230033798764,Not significant
133.01393_7.7274,-0.15889246030469373,0.084779429549866,Not significant
407.05878_7.7274,-3.7319433317123537e-4,0.9966796214129482,Not significant
483.99363_7.7274,0.15069091489599795,0.0461315869519174,Not significant
679.15038_7.7274,0.19626372041268023,0.33736101935689544,Not significant
134.03702_7.728,0.011117461478644989,0.9226824265095954,Not significant
208.03719_7.728,0.09843492812837518,0.3782820639327812,Not significant
437.00197_7.728,0.31821862420298014,0.015023775326719412,Not significant
225.03994_7.7287,-0.03441586997084995,0.7081682439784079,Not significant
391.0277_7.7287,-0.11262591131557459,0.2998177955741588,Not significant
551.98101_7.7287,0.04721360036684488,0.43650980479226464,Not significant
341.05075_7.7293,0.01563118453503666,0.8937779693580971,Not significant
429.04075_7.7319,0.0024915163510522056,0.9801468739314239,Not significant
384.05628_7.7306,-1.7893485725159328,1.251062872848166e-6,Down-regulated
533.97599_7.7312,0.09583807964060068,0.2832930360381332,Not significant
505.13442_7.7325,0.35058919475845357,0.20654981905826283,Not significant
325.05582_7.735,-0.5299000596732858,2.5776241120318887e-5,Not significant
209.04505_7.7357,-0.5985833002797403,1.0693171049469345e-5,Not significant
517.13395_7.7364,0.361874579279638,0.3059224419001955,Not significant
677.13504_7.7363,0.28063516159365365,0.04685645848561175,Not significant
699.11703_7.7395,0.3133150133752183,0.05607497879396831,Not significant
222.05303_7.7402,0.433137794932312,0.011656938769318826,Not significant
415.19666_7.7654,1.9599456019516674,0.4041525646070209,Not significant
338.064_7.7466,0.3357231767602747,0.01467185301034476,Not significant
730.04595_7.7498,0.47782864249268675,0.0032070248407300383,Not significant
251.12833_7.7529,9.588184727912623,0.4420185459612871,Not significant
427.16021_7.7927,-1.2792615532196756,0.1858574670936832,Not significant
309.08103_7.8017,10.334538941218842,0.008744001043136978,Up-regulated
329.06715_7.8067,4.12641313667293,8.047085657381352e-4,Up-regulated
307.08527_7.8086,2.4431659595549213,5.090209914936509e-4,Up-regulated
506.13764_7.8008,0.12036455434553499,0.6606364643213282,Not significant
433.1132_7.8183,5.915132625379255,0.44205414813512456,Not significant
791.27711_7.8561,8.719952470485378,0.38618522703044034,Not significant
467.1664_7.9221,0.0787144971584341,0.7570722575942092,Not significant
371.13362_7.7678,0.1033058357422708,0.745718882254815,Not significant
257.12918_7.986,10.77711286211196,0.3438865313309803,Not significant
301.11892_7.9882,9.927430643937825,0.40771594243305137,Not significant
333.14522_7.9863,10.13793070774963,0.41259394584915676,Not significant
385.14998_8.0005,1.5918691387698287,0.3547417710237767,Not significant
577.1556_7.9987,1.0740902988083723,0.1483432697114002,Not significant
393.11869_8.0327,-0.07304558246977036,0.17847223564596623,Not significant
618.10622_8.0668,0.2130530468859691,0.5342386367229011,Not significant
470.07658_8.0809,0.9741461949353996,0.10529961492578947,Not significant
501.00609_8.0834,2.826497377715528,0.024365885826038516,Up-regulated
417.17614_8.078,6.5605869223986195,0.014782940835905858,Up-regulated
404.08401_8.084,0.9617292324937816,0.06436429605778964,Not significant
402.08917_8.0841,1.071317567629826,0.026610806789745013,Up-regulated
613.15307_8.1652,3.6529081389961835,0.026346815172982065,Up-regulated
736.09374_8.1649,4.160491799033871,0.022337847687926574,Up-regulated
591.17122_8.1643,1.424437865465646,0.027175744228399048,Up-regulated
501.1602_8.1928,1.2355738676701553,0.30088687049691104,Not significant
500.15565_8.1891,0.5063722213021831,0.005999403941505479,Not significant
387.16561_8.2275,0.49337174108099524,0.3428132489714101,Not significant
403.09263_8.1318,-0.48046413944449634,0.26187028140619706,Not significant
520.1342_8.2849,9.612612090159555,0.2863718634981308,Not significant
237.03999_8.3518,10.528618262526608,0.21066098745391992,Not significant
379.1604_8.3702,8.773503177111678,0.4420185459612871,Not significant
419.13428_8.3745,0.8129839558861666,0.03365777593764949,Not significant
535.14498_8.3726,0.42629654550069224,0.10262811702453802,Not significant
563.13949_8.4148,8.46399630524762,0.4420185459612871,Not significant
319.09306_8.4263,1.4766519601594477,0.12038285122971835,Not significant
474.07967_8.4492,6.341091637335487,0.007616891428915488,Up-regulated
1000.1923_8.4524,4.994060576332566,0.017103106228417018,Up-regulated
1008.04508_8.4491,11.11533106615899,0.024680233228979817,Up-regulated
481.06617_8.4547,3.746084288833211,0.003315000352675061,Up-regulated
448.07683_8.4466,3.3208381829893088,0.27742415125447323,Not significant
503.51869_8.4511,11.371634731480004,0.022337847687926574,Up-regulated
447.05261_8.452,3.938292310030498,0.0031748586056308337,Up-regulated
625.96231_8.4543,3.7592450988752595,5.090209914936509e-4,Up-regulated
977.11581_8.4542,4.709411475254057,0.010636467628994874,Up-regulated
613.03803_8.4565,2.4399652146606985,1.0700734815440242e-4,Up-regulated
529.97483_8.4563,2.791669395296364,2.7564721482153124e-4,Up-regulated
480.06134_8.4575,2.514886400968467,0.0026505151579769267,Up-regulated
955.13379_8.4524,5.285926625945138,0.013098556542288604,Up-regulated
476.72673_8.4523,3.57831875001517,0.04119950867482659,Up-regulated
616.9813_8.4566,2.6477692805807407,1.9392144231966928e-4,Up-regulated
580.98325_8.4548,3.792080077935667,3.499801573821781e-4,Up-regulated
547.98576_8.4569,3.658506645131233,3.1738630913668057e-4,Up-regulated
446.04523_8.4569,2.8559744880746654,0.004067953527161728,Up-regulated
578.98901_8.4569,2.601705659315063,4.032877555471153e-4,Up-regulated
562.04093_8.457,2.620249692135466,1.0301430471910581e-4,Up-regulated
547.04651_8.4576,2.750554038530833,3.350879965560493e-4,Up-regulated
475.04756_8.4575,3.527239663214728,0.007382158704256427,Up-regulated
643.96792_8.4562,2.168975104313863,1.9649266385921807e-4,Up-regulated
545.05102_8.4562,2.142136576607398,4.0212767992941394e-4,Up-regulated
575.98021_8.4562,2.348252646430408,4.3459450973475864e-4,Up-regulated
493.0586_8.4569,2.559996080476278,0.0013482920048955747,Up-regulated
576.98652_8.4569,2.5555462523395853,0.0013176510788779397,Up-regulated
477.06365_8.4575,2.360057231111489,0.0023328588760355797,Up-regulated
479.05866_8.4575,2.42390106215697,0.0027267259576239725,Up-regulated
322.16537_8.4581,11.09674471704955,0.21714149600582047,Not significant
476.73262_8.4535,4.277015212027921,0.21066098745391992,Not significant
397.08778_8.4662,5.622500812835258,0.0025069551618845678,Up-regulated
631.23996_8.4935,9.516765209499514,0.4420185459612871,Not significant
647.27123_8.4975,9.631450292790769,0.3885916920572995,Not significant
457.20748_8.5264,-0.2910249853881677,0.07017242654584217,Not significant
411.20185_8.5272,-0.4518981820214991,0.053286653669188416,Not significant
437.14465_8.5448,-0.07304558246977036,0.17847223564596623,Not significant
352.17611_8.5446,7.528774636498893,0.12616485787080675,Not significant
443.19169_8.5457,12.099293131114166,0.15212938799660455,Not significant
613.15304_8.5471,2.3482695810755256,0.007958187322885887,Up-regulated
736.09375_8.5422,2.5967680145235925,0.0035699361817500422,Up-regulated
591.17121_8.5677,1.6141866010262553,0.006392174814760646,Up-regulated
315.10822_8.6138,0.13621277049536287,0.2595487980332106,Not significant
199.09718_8.6215,-0.07304558246977036,0.17847223564596623,Not significant
255.11352_8.6552,2.2739308382213688,0.035971392925357656,Up-regulated
835.34025_8.6917,7.69598673655243,0.3668278895690576,Not significant
547.31174_8.6902,10.060611470679792,0.1385803974502809,Not significant
351.1656_8.8228,0.47799193178657357,0.008695990828293953,Not significant
292.15505_8.8363,14.888025465563793,0.2122013945551787,Not significant
360.14245_8.8399,10.034097317311518,0.284769337437576,Not significant
392.08011_8.8398,7.928931979824651,0.4420185459612871,Not significant
437.07684_8.8408,8.97328997682846,0.36873212165101893,Not significant
413.14485_8.8543,7.708503110087047,0.4420185459612871,Not significant
364.17622_8.8698,11.118352193254816,0.22818203292486675,Not significant
207.02949_8.8797,0.06606112826078675,0.7441135560718495,Not significant
137.02412_8.9155,0.34451653599889875,0.12963187052704886,Not significant
205.05022_8.942,0.8803856989098207,0.06772109841295346,Not significant
401.13482_8.9472,0.5994811185726499,0.050503630335586705,Not significant
223.06087_9.0357,0.3675547616976159,0.01366305407700884,Not significant
519.31655_9.0004,1.360240730776446,0.17854470817821982,Not significant
309.10099_8.9959,0.24400705487041668,0.06461036927314069,Not significant
367.13931_9.0199,9.479787391058832,0.29582906189766695,Not significant
353.08738_8.9408,0.5706363179486614,0.08905951138119607,Not significant
469.17097_8.8572,4.18926029295494,0.46476258044547614,Not significant
591.17123_9.0655,1.2755378069269871,0.054239369212207206,Not significant
353.10258_9.0707,0.4190943280655081,0.10337736101535183,Not significant
494.07904_9.0606,0.08580571537397867,0.9155050072878005,Not significant
487.12394_9.0707,0.344113916739756,0.128020749238783,Not significant
273.12408_9.0787,3.2644188607016855,0.007740222158506546,Up-regulated
431.09772_9.2008,1.1864917970055475,0.24832783036752287,Not significant
418.0995_9.2142,0.6526222942428896,0.02714193157016221,Not significant
416.10492_9.2151,0.6794314523293963,0.017345786247162043,Not significant
436.10308_9.3799,1.2248643866889881,0.004726281359041345,Up-regulated
337.18644_9.3811,0.9255206563549333,0.013767180313131303,Not significant
462.09269_9.4229,1.087554298746756,0.40673974023976084,Not significant
464.08701_9.4256,1.8565599933149168,0.3780179758174596,Not significant
427.1603_9.428,8.17602391165407,0.4420185459612871,Not significant
530.07993_9.4259,8.661760233929584,0.3151431184395285,Not significant
561.0092_9.4269,8.194336174950744,0.324963396624718,Not significant
439.03308_9.4785,1.1329715740764872,0.13645494251464294,Not significant
341.11349_9.4804,2.4736540986288498,0.3939881974979617,Not significant
410.02998_9.4797,1.6663465746502812,0.284388317700615,Not significant
133.01398_9.479,0.6027627654974619,0.3263257364782939,Not significant
438.02486_9.4772,0.6776715553997635,0.22939475405573703,Not significant
223.09721_9.4787,0.6203362193304117,0.2655010682900732,Not significant
361.09009_9.4797,0.5144606077122151,0.3338697692256926,Not significant
179.10741_9.4799,0.6125392366569276,0.2586958471321408,Not significant
447.14035_9.4961,3.1979002916140136,3.9303108768758084e-4,Up-regulated
469.20719_9.5513,8.351359757631625,0.4420185459612871,Not significant
279.15973_9.6266,10.08851587930402,0.3338697692256926,Not significant
350.19681_9.7005,7.502503877281856,0.40796951118577673,Not significant
339.10797_9.4794,0.5190172380275931,0.26671163103006906,Not significant
341.12366_9.5914,0.0540090906348915,0.6284026065927726,Not significant
209.11796_9.8158,9.508162628488455,0.12065948622534046,Not significant
327.21729_9.9556,1.0946444409748473,0.4420185459612871,Not significant
236.13696_10.1212,9.702948785025688,0.3539531971541117,Not significant
419.13189_10.0491,9.03307240057432,0.4420185459612871,Not significant
451.06964_10.0491,8.329918284847404,0.4420185459612871,Not significant
468.07172_10.0491,8.140966332144908,0.4420185459612871,Not significant
496.06683_10.0491,8.373527797140227,0.4420185459612871,Not significant
351.14452_10.0501,14.160106207028916,0.2872196829217559,Not significant
235.13361_10.0919,13.618752952763964,0.36043560495545346,Not significant
320.18629_10.1222,8.471988186335816,0.4420185459612871,Not significant
379.19689_10.1351,-0.34371356929385655,0.1559947151867522,Not significant
235.13361_10.1819,11.843729939522857,0.023025246773042195,Up-regulated
365.12364_10.2916,3.405642259370238,0.26526022980197683,Not significant
476.10808_10.3071,0.4362389446226254,0.6063598816017103,Not significant
478.10262_10.3084,0.490586666514577,0.6076544829546175,Not significant
544.09555_10.3091,0.6468685984441922,0.6166388568881341,Not significant
575.02484_10.3098,1.3670971158194918,0.43913133580354363,Not significant
430.12045_10.3592,0.23187964142754217,0.5470296886743102,Not significant
329.23295_10.4106,1.2307377012069276,0.3279333469688027,Not significant
307.19104_10.4745,7.989661831695499,0.37775002520547796,Not significant
353.1602_10.9355,10.96435253782843,0.0117464303934728,Up-regulated
307.19113_10.9708,10.103661986650655,0.19663821675575988,Not significant
552.23451_11.3865,0.7124091060882904,0.020076769762515413,Not significant
307.1911_11.4243,1.9325225710773526,0.5540780910857331,Not significant
263.1648_11.6067,12.335568725058172,0.27027321303227647,Not significant
435.22296_11.7655,7.93989712783636,0.4420185459612871,Not significant
311.1861_11.8542,1.7827674516442866,0.25285739610170893,Not significant
263.16474_12.0324,9.494541501569385,0.10788948073132594,Not significant
361.16298_12.1651,-2.596208011454934,0.05207213478855492,Not significant
220.14633_12.1657,-3.217623161889162,0.07516447689255948,Not significant
531.28044_12.7705,0.3369483583728853,0.4420185459612871,Not significant
721.36477_13.0569,0.43579465358159786,0.4656345230123564,Not significant
229.93688_13.1985,-5.6308459382084175,0.013672254064631389,Down-regulated
474.26206_13.2565,0.4323477247830901,0.39632423554513346,Not significant
203.9364_13.2182,-6.340554429264672,0.006887353504286565,Down-regulated
562.31437_13.2128,0.4363806866367383,0.2906302434890293,Not significant
291.19618_13.2044,12.44511645878845,0.3115348877072162,Not significant
474.26205_13.3856,0.9181715392418911,0.04595311647609012,Not significant
818.46916_13.3964,7.920195914765653,0.4420185459612871,Not significant
562.31438_13.4312,0.47112989985404075,0.15054900183462874,Not significant
639.28189_13.522,1.645011122923881,0.0035840166702186577,Up-regulated
291.19627_13.6237,2.542164285980694,0.023391977914283223,Up-regulated
667.27673_13.6997,9.013647234646282,0.4077226821195839,Not significant
235.9093_13.7429,-8.052622087948512,0.004053571439204549,Down-regulated
476.2777_13.8996,0.4652519357541826,0.4249018571931377,Not significant
564.33005_13.9458,0.4190075975848245,0.3521083294056388,Not significant
293.21192_14.0388,1.0540552631848779,0.4660144125044787,Not significant
309.20677_14.0165,9.840673309664188,0.238047450862625,Not significant
568.2082_14.0592,-8.24958059722327,0.4420185459612871,Not significant
559.31175_14.0739,0.5437238885686921,0.22354952272003406,Not significant
188.9415_14.1207,-6.226553112776969,0.009724167329655344,Down-regulated
476.2777_14.1473,0.8520162080816016,0.035707739522914964,Not significant
625.26621_14.16,1.252141627791226,6.138822081715276e-5,Up-regulated
564.33004_14.1973,0.6837518968294028,0.01815770538956996,Not significant
699.38032_14.2822,0.5309969681392929,0.4420185459612871,Not significant
701.26432_14.3116,11.25206465925649,0.012941811142124452,Up-regulated
559.31174_14.3049,0.4223647139600052,0.22215335991613158,Not significant
291.19622_14.4523,0.6747098025154037,0.6330123094639448,Not significant
229.93688_14.4006,-5.50383883122171,0.03180980698677748,Down-regulated
809.46841_14.5264,3.736417482612295,0.09557175849082548,Not significant
751.29737_14.5667,9.325601483119645,0.4420185459612871,Not significant
699.30301_14.5275,1.7951338058990733,0.008204014280195536,Up-regulated
295.22734_14.7178,1.4049582034005281,0.4555801423471014,Not significant
452.27782_14.6921,0.6974727576418018,0.1084277779214486,Not significant
540.33013_14.7411,0.6526023528631804,0.06772109841295346,Not significant
1009.53653_14.9037,11.349306675550661,0.03873679370119312,Up-regulated
751.29754_14.9554,9.987983252727142,0.4420185459612871,Not significant
841.49465_15.0211,10.784907316896687,0.38451903850785607,Not significant
293.21186_15.2085,1.1323960218946012,0.45028337906313914,Not significant
751.29753_15.1155,10.751568976625247,0.4420185459612871,Not significant
891.38264_15.1407,10.741972389888145,0.03060500188647287,Up-regulated
721.22169_15.1347,10.450353147535587,6.423707530399941e-4,Up-regulated
719.22037_15.1441,2.9349331856624126,2.309826110185539e-5,Up-regulated
819.45318_15.1466,2.9375918671960695,0.01704718948346447,Up-regulated
325.86806_15.5256,-5.6249922609030065,0.067969209800146,Not significant
733.23599_15.616,3.3414524015629077,0.004717059897199063,Up-regulated
593.27264_15.6257,2.6595625871385606,0.16987251393275865,Not significant
653.29747_15.7984,1.8096974311518501,0.007410635299725567,Up-regulated
716.29316_15.8004,1.4635478255030303,0.18309131984454144,Not significant
753.40596_15.8027,0.22825487986919732,0.6767385098628317,Not significant
687.23064_15.8585,0.8330056425264158,0.7431320147177828,Not significant
667.27679_15.9209,1.4172226554136502,0.032302357425780255,Up-regulated
793.47371_16.0514,1.5703727538612156,0.050293661599396335,Not significant
839.47917_16.0552,3.0004329466451027,0.06177163278870806,Not significant
847.48373_16.1221,7.555533063914302,0.022624156047438407,Up-regulated
496.17584_16.1313,2.223325995538075,0.3278965507583025,Not significant
809.4687_16.1508,0.6215966628310524,0.34607058972839405,Not significant
753.22848_16.1683,1.2762228994880669,0.06099662609887146,Not significant
907.09043_16.1671,12.106451102790194,0.0033780546215774012,Up-regulated
883.16407_16.1692,3.0009806169721682,0.0013482920048955747,Up-regulated
808.16832_16.169,4.410124697694625,7.189180605570817e-4,Up-regulated
803.17241_16.1724,12.139143657273873,0.0011620356862909527,Up-regulated
736.2388_16.169,2.3109567439509213,0.0013482920048955747,Up-regulated
835.1629_16.1704,4.3163302681059355,7.816488599579145e-4,Up-regulated
801.22292_16.1705,2.927902935674282,0.001778074193587449,Up-regulated
1421.47248_16.1705,3.494975827406373,0.0033780546215774012,Up-regulated
750.22588_16.1682,1.0185730037000733,0.04920208683620086,Up-regulated
752.22738_16.1682,1.0942955734063136,0.046028307467085056,Up-regulated
1424.4764_16.1696,3.553396110036843,0.004974600544826716,Up-regulated
825.1308_16.1711,4.811805068050835,9.418045613412014e-4,Up-regulated
735.23754_16.1689,2.2168410276642474,0.001445214585338629,Up-regulated
805.16608_16.1689,3.442336404395292,5.723352664851774e-4,Up-regulated
1422.47507_16.1705,3.416993412309686,0.0037860111436637794,Up-regulated
733.23587_16.1696,2.17570084569167,0.0014061208488791374,Up-regulated
725.20521_16.169,0.8380798753846903,0.23418851355481776,Not significant
807.16763_16.169,3.6566619825631483,5.169565843779779e-4,Up-regulated
833.16127_16.1712,3.7099786761962035,7.117799494866326e-4,Up-regulated
881.1662_16.1697,2.6339677544217164,8.703983113447359e-4,Up-regulated
823.13197_16.174,4.459364689586539,7.117799494866326e-4,Up-regulated
836.16305_16.1645,5.940708611243528,0.003159965441453095,Up-regulated
723.20731_16.1719,0.6999797624735253,0.2390500326436798,Not significant
737.24107_16.1704,3.020420402043541,0.006303988685957465,Up-regulated
339.25343_16.2006,8.704192730757809,0.4420185459612871,Not significant
855.50965_16.1972,2.379605821880011,0.015023775326719412,Up-regulated
869.48935_16.3611,0.7459663179041183,0.3059224419001955,Not significant
823.4845_16.375,0.5709621990047453,0.43558876038039884,Not significant
927.49504_16.4767,2.0214731490081572,0.01035004050129587,Up-regulated
660.42405_16.4989,0.47264289148638156,0.5648362241981798,Not significant
781.43735_16.7808,1.5135650633409612,0.4316082676270237,Not significant
837.50064_16.5922,0.33915555708136774,0.49565212168972694,Not significant
883.50512_16.5936,0.8023573262751729,0.3132522472695361,Not significant
809.34114_16.6386,3.4943155584114516,0.017582021654558362,Up-regulated
737.41119_16.6371,0.6777303521597243,0.08908258684084294,Not significant
705.24102_16.7466,-9.01334317594527,0.3059224419001955,Not significant
738.41464_16.6398,0.44957817205360284,0.38795874391435287,Not significant
505.25673_16.7822,2.7976966475456204,0.006054714654296153,Up-regulated
737.41122_16.8689,0.18678806364588657,0.5624311136914035,Not significant
577.26804_16.7874,-2.3496310114442287,0.528524501387104,Not significant
595.28805_16.9569,2.382857120052415,0.3132522472695361,Not significant
770.46084_17.0981,-0.150712744889715,0.7581990441590979,Not significant
839.479_17.1856,0.9958470728727968,0.178616574312192,Not significant
605.18171_17.2002,3.1235111895513024,1.5973452556563068e-6,Up-regulated
505.25657_17.1978,0.6113667994486751,0.0023567305252399622,Not significant
824.48765_17.3889,1.025646650282267,0.006054714654296153,Up-regulated
605.23968_17.2181,3.422531957082798,0.2845198410862345,Not significant
823.48428_17.2725,1.9840629132102403,0.009151733831451738,Up-regulated
636.42379_17.2314,-0.06903401472677649,0.8292638511578745,Not significant
844.49698_17.3349,-0.03334150721994929,0.9272305660329714,Not significant
427.14231_17.3443,0.4095414622440336,0.4688999551233859,Not significant
377.14204_17.344,1.0349535969564874,0.14819453951406553,Not significant
425.14743_17.3445,0.4319006968779734,0.41259394584915676,Not significant
277.21667_17.3438,1.6267578502604958,0.21861723032760172,Not significant
497.07753_17.3418,10.036835473924475,0.06397164385382642,Not significant
821.46858_17.6318,1.3056263996780342,0.12026484872223028,Not significant
777.4783_17.49,0.4838027465748492,0.2247241494098602,Not significant
895.41388_17.4511,4.388734328175242,0.0068413730209310524,Up-regulated
823.48416_17.4471,0.9327913555155852,0.10725128651965386,Not significant
782.46038_17.5444,-0.10944457268249949,0.7209926067062497,Not significant
809.15225_17.5907,11.936616159837008,0.004960683503831078,Up-regulated
723.26118_17.5853,2.788853536319218,0.0059934833528431574,Up-regulated
819.18169_17.5784,4.694482983481631,0.002613286747130458,Up-regulated
1393.51313_17.5836,2.5160085332793147,0.010034843130243061,Up-regulated
1396.51703_17.5821,2.5487293240526974,0.009895288537456616,Up-regulated
209.94859_17.5829,3.22483465380173,0.004365067941722395,Up-regulated
791.18657_17.5809,2.9122285978470317,0.0017859835565091635,Up-regulated
867.18683_17.5814,2.1714361109179476,0.007958187322885887,Up-regulated
794.18883_17.5823,3.6048483444796857,0.0021010020358087174,Up-regulated
