feature,log2FC,padj,Expression
711.08627_6.8719,0.3484508097106385,0.07916965368001809,Not significant
439.08755_6.8534,0.17038280616579768,0.7439607423119121,Not significant
692.06734_6.8715,0.39867441796368636,0.06548656882785607,Not significant
593.15042_6.8722,0.311603552240923,0.09077571633926002,Not significant
661.13799_6.8722,0.35310190681126513,0.06462736142568819,Not significant
656.1461_6.8722,0.5169290472649694,0.024775634843096164,Not significant
1287.35946_6.8871,-0.018914746571133276,0.7088924718828387,Not significant
401.18103_6.9476,-0.523033867292753,0.42901545531281793,Not significant
643.17668_6.9294,-0.018914746571133276,0.7088924718828387,Not significant
167.03459_6.9618,-0.48420728699379617,0.6149384746733514,Not significant
211.02444_6.9578,2.138595300603906,0.01673703618899401,Up-regulated
151.03974_6.9617,-0.562335878471003,0.7088924718828387,Not significant
195.02948_6.9636,-0.07510516604155536,0.8214190323820642,Not significant
427.19657_7.0284,-0.06710954550224692,0.7601385768880224,Not significant
367.19678_7.0402,0.9556732729065551,6.075491459710874e-4,Not significant
565.19181_7.0471,5.601070839547423e-4,0.9963658764132797,Not significant
223.06083_7.0669,0.07962780089590239,0.26378598312463775,Not significant
392.10324_7.0699,0.42058272907302335,0.028989990282994253,Not significant
369.08222_7.0751,0.18191181189686048,0.7088924718828387,Not significant
463.14525_7.0874,-0.24474092984672596,0.7389325959049429,Not significant
797.32429_7.1163,0.555803340814591,0.011050423412812323,Not significant
546.13691_7.1213,-0.018914746571133276,0.7088924718828387,Not significant
361.15002_7.1164,0.10498754015418404,0.39500922181401754,Not significant
508.09779_7.1319,-0.18107483961626375,0.38095779968883,Not significant
462.04038_7.1473,-1.2265868886471958,0.7088924718828387,Not significant
245.09264_7.1545,0.685053329827165,0.011224610292290728,Not significant
1093.28118_7.147,-0.018914746571133276,0.7088924718828387,Not significant
255.11352_7.1567,0.54915087518266,0.8527926222387668,Not significant
377.08073_7.1562,2.724832786968814,0.03341286704042718,Up-regulated
551.21249_7.2535,-0.018914746571133276,0.7088924718828387,Not significant
739.20848_7.2219,0.3230525519552629,0.13499991648264145,Not significant
279.12324_7.2776,-0.018914746571133276,0.7088924718828387,Not significant
434.06117_7.2864,3.8143061132747653,0.11119120276545924,Not significant
436.056_7.2877,10.616313922663359,0.17798845661175053,Not significant
395.19165_7.3091,-0.12738897863912466,0.7600756410009073,Not significant
424.05236_7.3267,-0.04426351434939953,0.8710653913087621,Not significant
722.07786_7.3233,0.26823122505764524,0.2031364033678834,Not significant
676.07194_7.3233,0.3063642021525673,0.14155526349878106,Not significant
675.13231_7.324,0.4473862989028395,0.06195571548407821,Not significant
695.09106_7.324,0.3390822640637888,0.1427054747031809,Not significant
623.16087_7.324,0.375980808013857,0.10027047067847049,Not significant
645.14286_7.324,0.3576852231197932,0.12318419170566836,Not significant
577.15549_7.324,0.3132041234767711,0.14795225811270263,Not significant
640.15107_7.324,0.5457580004479375,0.04046673862931378,Not significant
422.05795_7.3281,-0.04585271447875152,0.7749617618636151,Not significant
414.14821_7.453,-3.4316849626431636,0.11613482290936727,Not significant
367.13919_7.5498,-10.629554183060321,0.21759897160420924,Not significant
415.19683_7.518,0.3742680602516753,0.09776893432027788,Not significant
309.15507_7.4325,1.0706322126286367,0.01146173070076046,Up-regulated
644.16636_7.4294,0.8060896142060754,0.43014411328190105,Not significant
464.1135_7.4305,-0.018914746571133276,0.7088924718828387,Not significant
472.11093_7.4305,-0.018914746571133276,0.7088924718828387,Not significant
473.1183_7.4305,-0.018914746571133276,0.7088924718828387,Not significant
486.10838_7.4305,-0.018914746571133276,0.7088924718828387,Not significant
991.23387_7.4305,-0.018914746571133276,0.7088924718828387,Not significant
533.16563_7.4465,-0.03942790001575328,0.635388371133301,Not significant
621.18171_7.447,0.45353182874340603,0.06993541045270506,Not significant
413.14479_7.4563,-2.9419626229328806,0.09612985202289745,Not significant
345.10871_7.4683,0.22309917507526014,0.14730957672111086,Not significant
305.0696_7.5013,-0.6025248825770948,0.8309706062042933,Not significant
429.1759_7.2134,0.025248618919549298,0.9383051711642323,Not significant
257.1292_7.505,1.7412092090844768,0.7015624117472873,Not significant
301.11897_7.5016,-0.018914746571133276,0.7088924718828387,Not significant
333.14518_7.5019,4.952431951036285,0.534974011909757,Not significant
506.1185_7.5084,-0.0591020955024284,0.7088924718828387,Not significant
588.09559_7.5444,-0.3742880333246462,0.16609660701030324,Not significant
477.55733_7.5687,0.8565675072881235,0.028443307361801853,Not significant
477.02748_7.5615,0.15605676074822084,0.28087421186664857,Not significant
875.16232_7.566,0.546957295122194,0.011050423412812323,Not significant
953.11893_7.5639,0.4996447351518412,0.005339488447271991,Not significant
509.05325_7.5639,0.20318568504108778,0.05643487295829617,Not significant
484.05334_7.566,0.5828575408925843,0.0023960470606487864,Not significant
475.04802_7.566,0.3258613534660145,0.004908037018473616,Not significant
479.05746_7.5667,0.3003092837418501,0.04269872530103258,Not significant
873.16229_7.5667,0.5203373492310596,0.0032435766370806974,Not significant
493.05855_7.568,0.2823309514849038,0.009347847257561196,Not significant
575.98034_7.568,0.2788192524381461,0.05891825404413063,Not significant
495.05244_7.5674,0.30121499508598126,0.016013261231930025,Not significant
476.05568_7.5687,0.5849067130550017,0.003669361857721046,Not significant
477.0636_7.5687,0.27371506730983863,0.0386504002508097,Not significant
545.05117_7.5687,0.31796778757379696,0.03341286704042718,Not significant
387.0411_7.5694,0.47712907846906816,0.007835327555658895,Not significant
519.18631_7.5832,0.10976671349646192,0.33744575859645365,Not significant
389.12336_7.6709,-0.062119461498804915,0.821838060973087,Not significant
181.01389_7.6137,0.48743908936056163,0.029169125930304612,Not significant
535.06906_7.6374,-0.018914746571133276,0.7088924718828387,Not significant
567.09538_7.6461,2.3005276646953225,0.05971491334099396,Not significant
551.10045_7.646,0.6775507780902722,0.03041961195428285,Not significant
398.10875_7.6967,0.9604537462568671,0.20550033310211563,Not significant
579.20744_7.6895,1.1635276418662504,0.04056871234231723,Up-regulated
463.04807_7.5077,2.0226309562850204,0.4502628747088268,Not significant
589.13651_7.7243,-0.018914746571133276,0.7088924718828387,Not significant
424.04868_7.7261,0.1865828195075691,0.10411937680897494,Not significant
225.065_7.7255,0.1082036778371292,0.40457557760063834,Not significant
455.99891_7.7255,0.04031321847644538,0.6387811250005361,Not significant
135.04485_7.7261,0.12182352255380709,0.1886820794421548,Not significant
341.07636_7.7261,0.08766983481413752,0.38884326170006345,Not significant
323.04024_7.7261,0.10645248541162987,0.34862299257424234,Not significant
701.13239_7.7261,0.1886753459841383,0.09228220269368281,Not significant
115.00337_7.7267,0.04018762709644923,0.7109697284476402,Not significant
164.04745_7.7267,0.13031918262702571,0.20159158657335796,Not significant
223.0607_7.7267,0.0952739376960536,0.32039616698409906,Not significant
239.05556_7.7267,0.08822986706895286,0.3566902159214471,Not significant
355.06636_7.7267,0.11954064874121463,0.2804567762129598,Not significant
422.96536_7.7267,0.2501879419139028,0.0921465380590453,Not significant
438.9964_7.7267,0.21359653108769086,0.09692883855623025,Not significant
440.99754_7.7267,0.14809294595516487,0.1468545089338336,Not significant
439.96827_7.7267,0.10526478538449716,0.2869326644191261,Not significant
732.06183_7.7267,0.17950866816426078,0.0745993124836405,Not significant
163.03967_7.7274,0.10781627310712363,0.21907395301686708,Not significant
207.02938_7.7274,0.09085987575983834,0.37568247371524044,Not significant
149.02397_7.7274,0.0712747277401019,0.4509828652739868,Not significant
339.07145_7.7274,0.10134020186923175,0.30909580172761164,Not significant
133.01393_7.7274,-0.011473645363242036,0.9206350989438845,Not significant
407.05878_7.7274,0.05019062763429382,0.529835351707552,Not significant
483.99363_7.7274,0.0504728483046936,0.5639310356576379,Not significant
679.15038_7.7274,0.24430610993881904,0.103194126930622,Not significant
134.03702_7.728,0.11722406678679086,0.14575795976344735,Not significant
208.03719_7.728,0.1103038285385754,0.2956254258721557,Not significant
437.00197_7.728,0.209726157999595,0.1079676365709983,Not significant
225.03994_7.7287,0.05958424825746833,0.49151182327639326,Not significant
391.0277_7.7287,0.07615909515725414,0.4455470510279113,Not significant
551.98101_7.7287,0.060879741027893265,0.3095162610646825,Not significant
341.05075_7.7293,0.12742351255571455,0.17751618226264645,Not significant
429.04075_7.7319,0.12407773945219848,0.1215160272688222,Not significant
384.05628_7.7306,-0.37866740933965054,0.008017551873094155,Not significant
533.97599_7.7312,0.07441306848469954,0.5166064103964612,Not significant
505.13442_7.7325,0.25944551641638575,0.02028751289175891,Not significant
325.05582_7.735,-0.031860766700336156,0.7064111770660932,Not significant
209.04505_7.7357,-0.05924126434626321,0.36388215666259044,Not significant
517.13395_7.7364,0.32154809297745957,0.23231091595399875,Not significant
677.13504_7.7363,0.262482325255531,0.012829643721227494,Not significant
699.11703_7.7395,0.38507823414776554,0.0037721271642310317,Not significant
222.05303_7.7402,0.2236282817019697,0.08168445987907215,Not significant
415.19666_7.7654,0.6124881104803365,0.026359016947893894,Not significant
338.064_7.7466,0.19129087931380198,0.07416181597460379,Not significant
730.04595_7.7498,0.31986910019652576,0.006347854289612095,Not significant
251.12833_7.7529,-0.018914746571133276,0.7088924718828387,Not significant
427.16021_7.7927,-2.43699847970648,0.10022740420944529,Not significant
309.08103_7.8017,8.004908810813244,0.20465052501177483,Not significant
329.06715_7.8067,2.11092508966319,0.28523818769994963,Not significant
307.08527_7.8086,0.9975423809388909,0.31985319997550815,Not significant
506.13764_7.8008,0.14048023406618215,0.5731909662773169,Not significant
433.1132_7.8183,10.593820888240945,0.024775634843096164,Up-regulated
791.27711_7.8561,-0.018914746571133276,0.7088924718828387,Not significant
467.1664_7.9221,-0.03173333009579611,0.9126385347248603,Not significant
371.13362_7.7678,-0.09744536159602661,0.7088924718828387,Not significant
257.12918_7.986,-0.018914746571133276,0.7088924718828387,Not significant
301.11892_7.9882,-0.018914746571133276,0.7088924718828387,Not significant
333.14522_7.9863,-0.018914746571133276,0.7088924718828387,Not significant
385.14998_8.0005,0.22694609122023163,0.37051868304775737,Not significant
577.1556_7.9987,0.690527880077758,0.349376592173137,Not significant
393.11869_8.0327,11.837166668759417,0.017728196934194064,Up-regulated
618.10622_8.0668,-0.13804925556232298,0.4707612474360689,Not significant
470.07658_8.0809,-2.2629268874949595,0.002637275056086536,Down-regulated
501.00609_8.0834,-1.775738697721384,0.3659866203189081,Not significant
417.17614_8.078,2.0876992179305915,0.6623069056480618,Not significant
404.08401_8.084,-0.48867487942946486,0.08106460546103215,Not significant
402.08917_8.0841,-0.36462092746572766,0.14787829027107618,Not significant
613.15307_8.1652,2.5608360923422313,0.14867775937467792,Not significant
736.09374_8.1649,2.5270257030031296,0.29348651537235376,Not significant
591.17122_8.1643,0.7369090486232025,0.15907656671522855,Not significant
501.1602_8.1928,0.15961956586550122,0.5018343955128297,Not significant
500.15565_8.1891,-0.11733056167954585,0.2822136415907059,Not significant
387.16561_8.2275,0.23843725943064392,0.05167236941147548,Not significant
403.09263_8.1318,-0.375332597565321,0.03535135134322279,Not significant
520.1342_8.2849,-0.018914746571133276,0.7088924718828387,Not significant
237.03999_8.3518,5.012524457627857,0.534974011909757,Not significant
379.1604_8.3702,-0.018914746571133276,0.7088924718828387,Not significant
419.13428_8.3745,0.5475298620392277,0.050548369263464905,Not significant
535.14498_8.3726,0.33527535755722354,0.007963409746551934,Not significant
563.13949_8.4148,-0.018914746571133276,0.7088924718828387,Not significant
319.09306_8.4263,0.7016708365719724,0.3114449702832769,Not significant
474.07967_8.4492,1.31883628154938,0.7088924718828387,Not significant
1000.1923_8.4524,-0.5647124953414816,0.8478594496431912,Not significant
1008.04508_8.4491,-0.018914746571133276,0.7088924718828387,Not significant
481.06617_8.4547,0.22490767724264457,0.8973079865851548,Not significant
448.07683_8.4466,4.316957202053675,0.07761125182346808,Not significant
503.51869_8.4511,6.938473158280905,0.534974011909757,Not significant
447.05261_8.452,0.2424284688015555,0.9276691415090738,Not significant
625.96231_8.4543,0.7000299466613231,0.7232211653991238,Not significant
977.11581_8.4542,0.5973381663083173,0.7980994587595135,Not significant
613.03803_8.4565,0.6771399863415101,0.4516163153259409,Not significant
529.97483_8.4563,0.4799348166339082,0.7088924718828387,Not significant
480.06134_8.4575,0.36284113759136816,0.6788522941381161,Not significant
955.13379_8.4524,0.7025972022468568,0.8132492990302468,Not significant
476.72673_8.4523,0.6609317026259808,0.7449176066491379,Not significant
616.9813_8.4566,0.4382747106723813,0.6964796592816267,Not significant
580.98325_8.4548,0.5092504437083245,0.7924541469334352,Not significant
547.98576_8.4569,0.73078364308243,0.7088924718828387,Not significant
446.04523_8.4569,0.4877807263870084,0.6459753513511921,Not significant
578.98901_8.4569,0.43406257091834743,0.6195269484001718,Not significant
562.04093_8.457,0.47717215985020334,0.6298718007690822,Not significant
547.04651_8.4576,0.44141963460473355,0.7088924718828387,Not significant
475.04756_8.4575,0.5572760030541485,0.7791254521311971,Not significant
643.96792_8.4562,0.29133672415643924,0.7044369784878768,Not significant
545.05102_8.4562,0.3140638591064063,0.6663150673764952,Not significant
575.98021_8.4562,0.2912089280354588,0.7088924718828387,Not significant
493.0586_8.4569,0.5212798305189277,0.48607668571921975,Not significant
576.98652_8.4569,0.35706214328066765,0.6148882638251765,Not significant
477.06365_8.4575,0.316162628942681,0.6703309920046376,Not significant
479.05866_8.4575,0.3097331694798146,0.7025728518299516,Not significant
322.16537_8.4581,-0.018914746571133276,0.7088924718828387,Not significant
476.73262_8.4535,0.19548661554422836,0.9402375532756957,Not significant
397.08778_8.4662,1.0640993149395037,0.7391018742289472,Not significant
631.23996_8.4935,-0.018914746571133276,0.7088924718828387,Not significant
647.27123_8.4975,-0.018914746571133276,0.7088924718828387,Not significant
457.20748_8.5264,-0.019981164259710457,0.9120027031161712,Not significant
411.20185_8.5272,0.06790718878151109,0.775260176471541,Not significant
437.14465_8.5448,11.346763397252769,0.018184354877763206,Up-regulated
352.17611_8.5446,3.122361527361798,0.5935268539198821,Not significant
443.19169_8.5457,-0.018914746571133276,0.7088924718828387,Not significant
613.15304_8.5471,0.8091772353773259,0.4656205269757995,Not significant
736.09375_8.5422,0.5533685975757336,0.7088924718828387,Not significant
591.17121_8.5677,0.4339525306141051,0.3763944933966289,Not significant
315.10822_8.6138,0.02217842487538948,0.8931850107990681,Not significant
199.09718_8.6215,10.921364404657824,0.11355935745712378,Not significant
255.11352_8.6552,0.27465328519645266,0.8093686138956085,Not significant
835.34025_8.6917,-0.018914746571133276,0.7088924718828387,Not significant
547.31174_8.6902,-0.018914746571133276,0.7088924718828387,Not significant
351.1656_8.8228,0.528391708903204,0.017160083716855228,Not significant
292.15505_8.8363,-0.018914746571133276,0.7088924718828387,Not significant
360.14245_8.8399,-0.018914746571133276,0.7088924718828387,Not significant
392.08011_8.8398,-0.018914746571133276,0.7088924718828387,Not significant
437.07684_8.8408,-0.018914746571133276,0.7088924718828387,Not significant
413.14485_8.8543,-0.018914746571133276,0.7088924718828387,Not significant
364.17622_8.8698,-0.018914746571133276,0.7088924718828387,Not significant
207.02949_8.8797,0.1810994601057044,0.024303249855652482,Not significant
137.02412_8.9155,0.9268518998528126,0.004685240422553367,Not significant
205.05022_8.942,0.16821417662368082,0.6235605508813963,Not significant
401.13482_8.9472,-0.5326892070697914,0.355980432623284,Not significant
223.06087_9.0357,0.19085724904040488,0.17515348717873017,Not significant
519.31655_9.0004,1.124834817629193,0.006431425757370088,Up-regulated
309.10099_8.9959,0.12185728999959002,0.20443807952351856,Not significant
367.13931_9.0199,-0.018914746571133276,0.7088924718828387,Not significant
353.08738_8.9408,0.1427948576229706,0.5683166218230167,Not significant
469.17097_8.8572,-4.495544898443249,0.534974011909757,Not significant
591.17123_9.0655,1.0897424702989544,0.050548369263464905,Not significant
353.10258_9.0707,0.2973104392747549,0.04725513932827408,Not significant
494.07904_9.0606,-1.7952858305407373,0.20512850142882555,Not significant
487.12394_9.0707,0.26244124441653993,0.028441754057893127,Not significant
273.12408_9.0787,1.7840018171576357,0.3105816124539801,Not significant
431.09772_9.2008,0.8216043565959653,0.3222408231342946,Not significant
418.0995_9.2142,-0.6392934427920849,0.004585605513616609,Not significant
416.10492_9.2151,-0.43834258798538944,0.008380469781607443,Not significant
436.10308_9.3799,0.9359644397656018,0.0037462990972777104,Not significant
337.18644_9.3811,0.7832365350914929,0.006768640153567526,Not significant
462.09269_9.4229,2.314045596011081,0.044403962174663095,Up-regulated
464.08701_9.4256,3.2506387002255783,0.04725513932827408,Up-regulated
427.1603_9.428,-0.018914746571133276,0.7088924718828387,Not significant
530.07993_9.4259,10.062345978626853,0.09923929332860655,Not significant
561.0092_9.4269,9.253188703030203,0.1383489462482018,Not significant
439.03308_9.4785,0.15525308468842183,0.6921952137342868,Not significant
341.11349_9.4804,0.7739101022788034,0.7088924718828387,Not significant
410.02998_9.4797,-0.07304318943894844,0.934380465372889,Not significant
133.01398_9.479,0.17428538141445635,0.11065961536495601,Not significant
438.02486_9.4772,0.06328157104212029,0.7350203839999505,Not significant
223.09721_9.4787,0.0978317922645339,0.4722332032272803,Not significant
361.09009_9.4797,0.0846062940802903,0.6278132350717709,Not significant
179.10741_9.4799,0.09706411427431151,0.48607668571921975,Not significant
447.14035_9.4961,2.37474579016093,0.4218328590300005,Not significant
469.20719_9.5513,-0.018914746571133276,0.7088924718828387,Not significant
279.15973_9.6266,-0.018914746571133276,0.7088924718828387,Not significant
350.19681_9.7005,-0.018914746571133276,0.7088924718828387,Not significant
339.10797_9.4794,0.07484520897259452,0.5930661134758257,Not significant
341.12366_9.5914,0.0986229809826014,0.5246475342671192,Not significant
209.11796_9.8158,8.16244968607772,0.25589562409870514,Not significant
327.21729_9.9556,0.5627359595048377,0.7350203839999505,Not significant
236.13696_10.1212,-0.018914746571133276,0.7088924718828387,Not significant
419.13189_10.0491,-0.018914746571133276,0.7088924718828387,Not significant
451.06964_10.0491,-0.018914746571133276,0.7088924718828387,Not significant
468.07172_10.0491,-0.018914746571133276,0.7088924718828387,Not significant
496.06683_10.0491,-0.018914746571133276,0.7088924718828387,Not significant
351.14452_10.0501,-0.018914746571133276,0.7088924718828387,Not significant
235.13361_10.0919,-0.018914746571133276,0.7088924718828387,Not significant
320.18629_10.1222,-0.018914746571133276,0.7088924718828387,Not significant
379.19689_10.1351,0.021397871427715043,0.9215213864195219,Not significant
235.13361_10.1819,-0.018914746571133276,0.7088924718828387,Not significant
365.12364_10.2916,2.4365256027725537,0.19755304057991432,Not significant
476.10808_10.3071,1.679007689983203,0.032515453523281605,Up-regulated
478.10262_10.3084,1.7917301104754422,0.03341286704042718,Up-regulated
544.09555_10.3091,2.175395477055422,0.02923215226925578,Up-regulated
575.02484_10.3098,2.8455624679660105,0.03924635015626355,Up-regulated
430.12045_10.3592,-0.7706379668066023,0.1620679194849354,Not significant
329.23295_10.4106,0.6110055645900546,0.7088924718828387,Not significant
307.19104_10.4745,-0.018914746571133276,0.7088924718828387,Not significant
353.1602_10.9355,9.965388593927784,0.3295440205188562,Not significant
307.19113_10.9708,-0.018914746571133276,0.7088924718828387,Not significant
552.23451_11.3865,-0.04722596318988624,0.9218001783507189,Not significant
307.1911_11.4243,-6.767452512586013,0.534974011909757,Not significant
263.1648_11.6067,-0.018914746571133276,0.7088924718828387,Not significant
435.22296_11.7655,-0.018914746571133276,0.7088924718828387,Not significant
311.1861_11.8542,-1.1487020236310388,0.7096798713650626,Not significant
263.16474_12.0324,-0.018914746571133276,0.7088924718828387,Not significant
361.16298_12.1651,0.5955802289114166,0.4427569922795821,Not significant
220.14633_12.1657,0.6893967080631975,0.473669691564706,Not significant
531.28044_12.7705,0.05607790274265185,0.79992637900743635,Not significant
721.36477_13.0569,-0.05940323200565983,0.7862227374987633,Not significant
229.93688_13.1985,-0.3507364311633963,0.6511091371106528,Not significant
474.26206_13.2565,0.341420756132316,0.4656205269757995,Not significant
203.9364_13.2182,0.8526638056966691,0.30321299545385,Not significant
562.31437_13.2128,0.12973630048247797,0.7448178634019452,Not significant
291.19618_13.2044,-0.018914746571133276,0.7088924718828387,Not significant
474.26205_13.3856,0.6132652253618419,0.20403358097169524,Not significant
818.46916_13.3964,-0.018914746571133276,0.7088924718828387,Not significant
562.31438_13.4312,0.16851611146867573,0.7088924718828387,Not significant
639.28189_13.522,0.1726891769798307,0.8305639264886512,Not significant
291.19627_13.6237,0.702564952853521,0.19755304057991432,Not significant
667.27673_13.6997,-0.018914746571133276,0.7088924718828387,Not significant
235.9093_13.7429,-0.08389480386379351,0.8390897967322435,Not significant
476.2777_13.8996,0.3416941141280317,0.5514896920727086,Not significant
564.33005_13.9458,0.13965159468771904,0.7655726200100956,Not significant
293.21192_14.0388,-1.4784491153291015,0.7088924718828387,Not significant
309.20677_14.0165,-0.018914746571133276,0.7088924718828387,Not significant
568.2082_14.0592,-1.131596596088989,0.726865914644831,Not significant
559.31175_14.0739,0.10497169618903063,0.7088924718828387,Not significant
188.9415_14.1207,0.19842591470722343,0.8033195697227947,Not significant
476.2777_14.1473,0.47814313666120417,0.37314161517988037,Not significant
625.26621_14.16,0.13093603797967826,0.7194124897190516,Not significant
564.33004_14.1973,0.47910203236194726,0.22782295363511074,Not significant
699.38032_14.2822,-0.21748189563924009,0.47546570138382716,Not significant
701.26432_14.3116,8.940288902630881,0.09077571633926002,Not significant
559.31174_14.3049,0.23956822447822562,0.2324593305157823,Not significant
291.19622_14.4523,0.6102021592338899,0.7964202187212527,Not significant
229.93688_14.4006,0.8204862941850984,0.28523818769994963,Not significant
809.46841_14.5264,2.1228728603027753,0.5069049180023599,Not significant
751.29737_14.5667,-0.018914746571133276,0.7088924718828387,Not significant
699.30301_14.5275,0.14324253414533017,0.7088924718828387,Not significant
295.22734_14.7178,-3.3338897125688995,0.5862205909229767,Not significant
452.27782_14.6921,0.5010096416824283,0.4805197317118271,Not significant
540.33013_14.7411,0.5370920151117585,0.318603394929431,Not significant
1009.53653_14.9037,5.948729597475512,0.33947572069964915,Not significant
751.29754_14.9554,-0.018914746571133276,0.7088924718828387,Not significant
841.49465_15.0211,-0.018914746571133276,0.7088924718828387,Not significant
293.21186_15.2085,0.7177743790765219,0.7784782259324171,Not significant
751.29753_15.1155,-0.018914746571133276,0.7088924718828387,Not significant
891.38264_15.1407,-0.018914746571133276,0.7088924718828387,Not significant
721.22169_15.1347,-0.018914746571133276,0.7088924718828387,Not significant
719.22037_15.1441,0.24553480502799313,0.8216160213678049,Not significant
819.45318_15.1466,0.8912532685970238,0.23547345693716482,Not significant
325.86806_15.5256,0.8980054953821525,0.22266918932800153,Not significant
733.23599_15.616,0.8903115505231786,0.6512455451074525,Not significant
593.27264_15.6257,1.0985528237756528,0.3843362514424087,Not significant
653.29747_15.7984,0.6194905476374905,0.5018368403121523,Not significant
716.29316_15.8004,0.6231027512812918,0.7242652040307743,Not significant
753.40596_15.8027,-2.0260073636899185,0.05595832210467057,Not significant
687.23064_15.8585,-1.6520116885043714,0.2703917479832252,Not significant
667.27679_15.9209,0.8802177144636157,0.40194815280225643,Not significant
793.47371_16.0514,-0.810329630527568,0.5862205909229767,Not significant
839.47917_16.0552,-0.6070112885696576,0.757027490733656,Not significant
847.48373_16.1221,4.402532096808221,0.20607210287250874,Not significant
496.17584_16.1313,-0.9958354877676792,0.6193466638376929,Not significant
809.4687_16.1508,-2.9147391982227155,0.019192082900411713,Down-regulated
753.22848_16.1683,0.5215770334999912,0.5993211046201888,Not significant
907.09043_16.1671,5.8815576369242555,0.534974011909757,Not significant
883.16407_16.1692,0.9564302944332455,0.473669691564706,Not significant
808.16832_16.169,1.5352839182997546,0.2841439247175529,Not significant
803.17241_16.1724,8.243269741843195,0.27691157565404667,Not significant
736.2388_16.169,0.6079106334677502,0.4867606605159555,Not significant
835.1629_16.1704,1.3796387690569625,0.40194815280225643,Not significant
801.22292_16.1705,0.9779183072729205,0.4673729016679812,Not significant
1421.47248_16.1705,0.7065129196456652,0.7088924718828387,Not significant
750.22588_16.1682,0.4283303865733701,0.534974011909757,Not significant
752.22738_16.1682,0.5119808053006056,0.4834490193211124,Not significant
1424.4764_16.1696,0.5317323156695424,0.7655775630051078,Not significant
825.1308_16.1711,1.7466655848930885,0.3843362514424087,Not significant
735.23754_16.1689,0.6184110183662787,0.4454986442587017,Not significant
805.16608_16.1689,1.0661825492205714,0.18692308198187205,Not significant
1422.47507_16.1705,0.6728975049625778,0.7088924718828387,Not significant
733.23587_16.1696,0.6015573011469404,0.445680777401045,Not significant
725.20521_16.169,0.3358033842729804,0.7088924718828387,Not significant
807.16763_16.169,1.20614388538877,0.1790708528743462,Not significant
833.16127_16.1712,1.1993356200394711,0.27691157565404667,Not significant
881.1662_16.1697,0.8806485150393367,0.4280548564892741,Not significant
823.13197_16.174,1.4821483179366992,0.31231049253298054,Not significant
836.16305_16.1645,0.7554417356231193,0.7995966565932087,Not significant
723.20731_16.1719,0.2705712179039344,0.7152656310261147,Not significant
737.24107_16.1704,1.1473604671322182,0.448392396835305,Not significant
339.25343_16.2006,-0.018914746571133276,0.7088924718828387,Not significant
855.50965_16.1972,-0.6108196449356986,0.7088924718828387,Not significant
869.48935_16.3611,-2.601318871086945,0.08041694070101306,Not significant
823.4845_16.375,-3.9116735761815757,0.06303363352470603,Not significant
927.49504_16.4767,-1.0992401244099899,0.40103182462134335,Not significant
660.42405_16.4989,1.413398011609761,0.032515453523281605,Up-regulated
781.43735_16.7808,-9.202593550830649,0.09712518300731596,Not significant
837.50064_16.5922,-1.692319155118599,0.05891825404413063,Not significant
883.50512_16.5936,-2.314386887166221,0.07400472549981461,Not significant
809.34114_16.6386,-7.3745587907985195,0.27478659684703616,Not significant
737.41119_16.6371,-0.5223439328411937,0.2562443072666072,Not significant
705.24102_16.7466,-4.064062278169385,0.388872388997906,Not significant
738.41464_16.6398,-0.7784262273058524,0.22820079607659977,Not significant
505.25673_16.7822,1.7395069518832578,0.017160083716855228,Up-regulated
737.41122_16.8689,-0.5007734517542738,0.2607533009704689,Not significant
577.26804_16.7874,-5.680904579660094,0.5370375200430461,Not significant
595.28805_16.9569,-0.16319785231975906,0.9330126984788889,Not significant
770.46084_17.0981,0.6950479764083272,0.04463184606998466,Not significant
839.479_17.1856,-2.6504447335306263,0.04907661449399762,Down-regulated
605.18171_17.2002,1.6324069931219327,0.0023960470606487864,Up-regulated
505.25657_17.1978,0.43577038752279396,0.017160083716855228,Not significant
824.48765_17.3889,-0.6737453424110641,0.40621104608725794,Not significant
605.23968_17.2181,-1.3051546326648933,0.6298718007690822,Not significant
823.48428_17.2725,-0.7129722304038458,0.37190231386021266,Not significant
636.42379_17.2314,0.8692491798261256,0.012492391661469862,Not significant
844.49698_17.3349,-0.054422102281804136,0.7985837670714815,Not significant
427.14231_17.3443,-0.40545697885877247,0.22415921452474943,Not significant
377.14204_17.344,-0.194364624400817,0.5166064103964612,Not significant
425.14743_17.3445,-0.19348681373714605,0.39567945720422726,Not significant
277.21667_17.3438,-0.5774015502357893,0.6964796592816267,Not significant
497.07753_17.3418,-0.018914746571133276,0.7088924718828387,Not significant
821.46858_17.6318,0.09714551287998507,0.8712870307752059,Not significant
777.4783_17.49,-0.43116449371357507,0.5731909662773169,Not significant
895.41388_17.4511,2.3012568345124893,0.48209589868104313,Not significant
823.48416_17.4471,-0.25005712289525267,0.7088924718828387,Not significant
782.46038_17.5444,0.5186220879741175,0.03847612597440644,Not significant
809.15225_17.5907,8.371591627282088,0.3843362514424087,Not significant
723.26118_17.5853,0.7276318534310326,0.6974605152891926,Not significant
819.18169_17.5784,1.8011892550869182,0.3573917902943236,Not significant
1393.51313_17.5836,0.3722082771328818,0.8271398630302851,Not significant
1396.51703_17.5821,0.3343917379446729,0.8633379961436831,Not significant
209.94859_17.5829,0.4324868936536632,0.80954064321750685,Not significant
791.18657_17.5809,0.9363000577852352,0.27037855199899724,Not significant
