Feature,Comp1_Loading,Comp2_Loading
214.87942_1.2784,-6.358840315565067e-4,-0.0012386814509132585
873.08796_1.2905,0.009530449629015104,-0.002646287112160157
436.04023_1.2912,0.7546966902947058,-0.020448968694587743
535.96527_1.2883,0.004541395999015712,-4.8601267191120064e-4
438.03488_1.2906,0.09267571062212132,-0.008175310125108819
925.99962_1.2923,0.003450043041970556,-9.363090465937473e-4
895.06983_1.2918,0.006052990265779992,-0.0017612648410600274
249.90617_1.2966,0.0016268286468554913,7.584785127771554e-4
599.97827_1.3018,0.0012370427528477113,0.0027036523539519615
277.93607_1.1354,5.410889648964733e-5,-0.004483518867598661
440.03111_1.2974,0.0019956536699696687,0.00139841699765072
614.94244_1.3054,0.0026018213142337864,0.0017155682657316732
522.02042_1.3093,0.0012375951289263724,-0.0012116490937347118
523.0124_1.3005,0.001776626181433998,1.7960606314037432e-4
521.01751_1.3031,0.01127515675411881,0.0023158904555807846
551.94702_1.305,0.012692027978073873,0.0043313786866735855
553.94168_1.3112,0.001905756564200098,3.7419905838739184e-4
615.94948_1.3117,0.0011909627457712846,3.8906925896573744e-4
206.90948_1.3167,-0.0012554591073968377,-1.8159339170427302e-4
488.95118_1.3169,0.001916072506898882,-7.120021531727574e-5
617.95078_1.3205,0.0014905216352386651,8.243668899402161e-4
248.89303_1.3286,8.639313150895844e-4,-3.681670939637191e-4
344.90149_1.3311,0.002155896493603132,-0.0011379948809349602
241.89849_1.333,-0.010318776782247121,0.004720746531302643
258.90089_1.3337,0.0019642919536190188,0.03812682868085544
256.90582_1.335,4.544826325837475e-4,0.0027359805141347637
250.89122_1.3324,7.03501306267952e-4,5.014280746739206e-4
286.89594_1.3387,0.0042546071690544645,0.041981296333044156
284.90061_1.3387,7.975901144468461e-4,0.0033603341902930487
305.8905_1.3369,-0.001512772437723157,0.008165883051940789
303.88608_1.3394,-0.05774379330766438,0.3220086192806641
301.89082_1.3419,-0.003769040910796011,0.02138083101826645
195.90544_1.3419,-9.946920541306604e-4,0.010430528729324267
211.90016_1.3382,3.3727035585012847e-4,0.0010386606837986452
304.88546_1.347,-0.0011843362290100377,0.006464086533231921
225.92606_1.3475,-0.018246464428439708,0.01845040287098588
207.87804_1.3475,2.214336762586151e-4,7.219227329087173e-4
257.89328_1.3332,5.931339768524348e-4,0.02087894673769652
304.05775_1.3413,1.8482437942130526e-4,-8.177982387976403e-4
336.87841_1.3481,-2.4337804493984732e-4,-2.1193048774238176e-4
213.91616_1.3535,-5.953137235798218e-4,-7.650263528242292e-4
636.92464_1.3551,7.649161762797957e-4,0.0010018586452421132
149.91266_1.3613,7.674705003168694e-4,0.0026419563458079448
605.99493_1.3628,1.7435715149199027e-4,2.580741039160476e-4
260.90595_1.3709,3.705048453868389e-5,8.909602836256588e-4
249.89148_1.3809,2.214458034542286e-4,0.002390461741786507
244.89616_1.3892,0.0014369310389742724,0.0021827837846474197
246.89466_1.3835,0.001129821184201372,9.648283487375723e-4
245.90199_1.3861,9.175188967363107e-4,0.0028013421431014617
332.09794_1.41,0.0013250976108682025,-0.0017287269535717017
275.87163_1.3955,-6.674537001047362e-4,0.003732778562788746
295.83053_1.3948,1.2201528198317383e-4,0.0030210640578642576
534.9569_1.3263,-8.818629780253686e-6,-8.413241134144234e-5
420.81347_1.3967,-6.418568435900685e-4,0.003968516122456653
245.89411_1.3924,0.023348457667811545,0.060134307755508244
304.05643_1.359,1.5598360772056918e-4,2.3108799872728085e-4
197.9058_1.3855,7.513895997007878e-4,0.0016472271078269715
211.9461_1.4042,-3.100106569632364e-4,0.0013872048030755372
247.89177_1.4013,0.0014747948454494008,0.009173535448043748
210.94934_1.4109,0.0014050133367073997,0.0025326381289817947
209.94851_1.4092,-0.0014285825072751486,0.011119649871889426
273.88272_1.413,1.5551056583974906e-4,0.0012020161602276965
504.02775_1.4081,4.395656706703313e-4,0.0010464933189739728
403.82323_1.4181,1.0846437482633662e-4,7.626238546864065e-4
191.01934_1.2145,0.0034574467650265134,-4.599348915553503e-4
201.9056_1.4289,-7.524165287648871e-4,-1.0220715008907922e-4
259.02179_1.3454,-0.004699297679289691,0.0054880423765517675
341.83548_1.4351,-2.849329953353752e-4,2.902713118822176e-4
224.05608_1.0676,0.0038336636441704906,-0.0018406207641834416
386.83325_1.4402,1.1613254153267502e-4,7.789992916691542e-4
244.90278_1.4338,1.4982105859758017e-4,-3.369329450427364e-4
278.86414_1.3816,-0.007462486798575891,0.002849584914762002
133.01394_1.4558,0.0015335155148079554,-0.017229050248219895
230.87437_1.4574,-3.130654484459428e-4,-3.196673464762103e-4
274.87206_1.4587,-3.509975219186967e-4,-2.3140655380859434e-5
278.87089_1.4274,-2.768824258286195e-4,2.2518348138928691e-4
232.87132_1.46,-1.1121346531826072e-4,-7.914006010851668e-5
276.86707_1.3767,-0.021751282679224996,0.005924774167076734
277.86724_1.4613,-7.518290090822056e-5,-9.955910416275907e-5
175.96823_1.4638,3.2918661155198443e-4,3.132860704906932e-4
135.02963_1.1348,0.001147096102010222,-6.00185406265331e-4
332.91991_1.4747,1.0185786004590633e-4,0.0019012518503196067
451.0592_1.5199,0.00643525493058064,-5.322286767315e-4
535.03353_1.4883,6.878019216335216e-4,3.2554195143925225e-4
247.85252_1.4029,-2.657590260823905e-4,-3.51815508472921e-4
269.92403_1.4869,3.2239791559359523e-4,0.0014907926370480995
393.79452_1.4889,-3.3079474417772116e-4,1.6850251781428305e-4
253.84233_1.4908,-3.315162117821119e-4,-5.437862739662175e-4
305.90076_1.4921,-2.7727921183829748e-5,1.5333319421230226e-4
115.00346_1.342,0.005610867251374875,0.09528009990195786
205.85248_1.41,-2.3685462742294595e-4,-2.577988220842751e-4
315.92947_1.4974,1.2254897138079236e-4,4.353955046293112e-4
203.85542_1.4765,-3.3615771109423863e-4,-4.8638224838262083e-4
249.8482_1.4958,-0.003843457166943194,-0.00579429946728515
251.84526_1.4958,-0.003048621047947459,-0.004946790352800425
308.87304_1.4999,-5.523523522986642e-4,0.001131120304620646
330.04621_1.5021,8.259418770657022e-4,8.993698627249513e-4
216.87598_1.4744,-7.746806930510511e-4,-3.8068078757083694e-4
452.05113_1.5205,0.00490124120699478,-2.528630071648607e-4
450.05596_1.5212,0.04145006214819959,-0.002219653569828865
452.03519_1.5322,7.100015323694954e-4,0.0019369517223192466
548.97271_1.5355,0.001290748508059887,-1.6800188494230333e-4
549.97955_1.525,5.862631520675815e-4,4.892106384422098e-5
518.04346_1.5374,9.996181793314935e-4,-2.0631444085282205e-4
186.07675_1.5493,1.9648064458949966e-4,-2.9741477304914707e-4
284.04059_1.5366,2.7866697944967285e-4,-3.271037284617908e-4
289.93614_1.5284,-9.075169665737279e-4,0.0032998472612019727
345.11855_1.5827,3.679363442611935e-4,-3.7222448645251623e-4
185.00864_1.6029,0.001155023518363242,-0.0012631187765791835
214.07176_1.6253,2.263618821959033e-4,-2.745195018337115e-4
288.07181_1.4376,3.596759271527881e-4,-4.463419996020989e-4
359.09786_1.6333,0.0032420682141063146,2.1536237943792167e-5
235.10844_1.6315,-1.0388207904380704e-4,2.2051242789932482e-4
323.13419_1.7163,0.0031988207823724357,-7.719932796515319e-4
391.12166_1.7218,1.1877092084457783e-4,-6.860010831377134e-5
422.05109_1.7179,2.2688150904321018e-4,-1.1671421416441926e-6
129.01906_1.7254,-1.3658520319806763e-4,1.294794513666454e-4
173.00874_1.7263,-4.761158356526909e-4,2.0889306397206336e-4
371.09775_1.7349,-2.0570908821350314e-4,-0.0020599096643270924
315.0718_1.7691,5.384973778431861e-4,-5.336238114448865e-4
486.04592_1.7735,7.906462318175552e-4,-9.402106372956479e-4
387.12911_1.7829,0.00911498140668033,-0.009983139852208658
281.12366_1.7933,5.326316869430454e-4,-0.0012153042954588457
380.0406_1.7952,3.4479013827045556e-4,-4.774284590320669e-4
325.107_1.839,3.15620076747411e-4,-6.41139183613066e-5
369.13961_1.8865,3.706858136585934e-4,1.5194427251773412e-4
229.0348_1.8968,2.464598923353187e-4,-2.8815977074593264e-4
161.08158_1.915,-7.815001554618812e-6,1.767650586389437e-4
191.01936_1.6297,-9.046229340537174e-5,3.217756197526964e-4
327.10809_1.9478,0.0017383239321425586,-0.001490380685484459
158.08188_1.9957,4.4424341759813075e-4,-9.68174643013142e-5
465.07487_2.0318,0.0012181761705431491,-7.028342301086424e-4
289.93623_1.7856,-2.3961416607293883e-5,3.3158825069854787e-4
137.02412_2.0203,2.2977991394965207e-4,-7.604212642523614e-4
562.98834_2.008,2.8090058756374624e-4,-3.302024155634553e-4
299.07671_2.0256,9.481755970547821e-4,-0.0033222862810956344
464.0716_2.032,0.007255957952739794,-0.004274725628010732
466.06622_2.0359,9.942507271079744e-4,-3.3750983565579407e-4
215.08215_2.1292,6.693556112743188e-4,-2.2817360254239727e-4
138.05573_2.1875,1.741358483899845e-4,-1.320814958447888e-4
345.11869_2.2116,2.376531451312576e-4,-2.7995415042971514e-4
417.13977_2.1882,0.0012270705456212305,-0.0013793083918261773
133.01397_1.9864,6.803008890914564e-5,-0.0013931510135852616
293.12379_2.2878,2.6200302646172123e-4,-3.274591984196672e-4
229.10766_2.3398,1.782871158678454e-4,3.4247768368457406e-4
318.08249_2.3703,1.9576634438431216e-4,-2.374160005619792e-4
252.08728_2.461,3.20583018797874e-4,-3.808863619814117e-4
314.08775_2.4763,2.754072527535207e-4,-5.133177821868668e-4
226.0717_2.5017,5.237692735978432e-4,-6.35188289323497e-4
357.11863_2.5017,2.627950694706941e-4,-3.1870237643156634e-4
175.06074_2.5222,-2.3297247109238693e-4,9.040955306470574e-4
330.8146_2.747,2.2646268268115946e-4,1.1465007254437794e-4
248.89948_2.754,-4.761037544321756e-4,-7.959418053804027e-4
247.83848_2.7406,-2.5121814132302283e-4,-6.775724780241593e-4
152.89472_2.7561,-4.240600287715886e-4,-8.968925018781281e-4
216.90907_2.7482,-1.9454432664088147e-4,-7.453447609776578e-4
185.89232_2.7543,-4.638560714283226e-4,-4.8108560909836877e-4
186.92916_2.7532,-5.816410530989508e-4,-0.0012199776117504796
183.87665_2.7463,-1.6823187921716646e-4,-5.732331026924483e-4
291.86466_2.7515,-2.8725537128150824e-4,-5.875676043172878e-4
247.84799_2.7511,3.8217419597869106e-4,-1.7468423389004333e-4
267.80693_2.7577,4.964927903353778e-4,1.8066841080775737e-4
196.88468_2.7527,-0.0013106206134794443,-0.0018120965242360365
226.91775_2.7565,-8.605004688924289e-4,-9.80173142110345e-4
213.88733_2.74,-4.534612872844557e-4,-0.004149108243085874
309.86951_2.757,-5.306302839533635e-4,-7.80370173022668e-4
164.94715_2.7589,-7.346610257098669e-4,-0.0010513606639135835
180.9122_2.7626,-0.0017449340786718501,-0.0015332474942802224
358.80939_2.7651,6.40663819060861e-5,-7.987774093174235e-5
169.88218_2.7598,6.0450039221536784e-5,-5.831626282746696e-5
239.88698_2.7458,-7.42024179245105e-5,-2.9481877166224714e-4
241.88228_2.7272,-0.0022057376355919195,-0.013805212477863765
414.02487_2.8444,2.473669958893807e-4,-2.9999260406967065e-4
315.10821_2.8591,0.0015098044569830816,-0.0010729952389462157
429.9833_2.8755,6.886473440805707e-4,-4.159101903800582e-4
353.04852_2.8788,3.703459591179262e-4,-4.039404158846378e-4
285.0611_2.8766,0.008182038493221808,-0.00644037904196189
330.04623_2.8918,-4.250085891386435e-4,-5.595582604309474e-4
286.06441_2.8791,0.0010301017908015942,-8.957569542077366e-4
241.0115_3.0097,-7.383180131544527e-4,8.6160430358598e-4
373.14985_3.026,4.7320214859817696e-5,8.348540672420144e-5
606.07356_3.0169,2.3008839333983248e-4,-1.418803687129727e-4
323.02809_3.1134,1.1366862398926696e-4,6.151602770235742e-4
468.15032_3.1077,6.512089759100047e-4,-3.87912941864535e-4
565.04686_3.1152,-0.0027644358669706827,0.0011959249028236658
514.15576_3.1057,6.018176012900284e-4,-5.346155642488798e-4
385.11355_3.1271,8.404719630632931e-4,-9.026095922602036e-4
431.11878_3.1213,2.0139659187788216e-4,-2.3617346227358137e-4
329.08735_3.1537,8.537798080082297e-4,-7.211246235361108e-5
226.50369_3.4292,2.479118317114244e-4,7.552516867907664e-4
431.19152_3.4667,0.0013924993944428902,-0.0018552642087716251
577.00413_3.4967,0.0016152595860107928,-2.6527653050742987e-4
546.07495_3.503,0.0014229754264004082,-3.206760047600623e-4
478.08725_3.5008,0.031173723559682207,-0.014399104230875568
480.08181_3.5023,0.00365922460593779,-0.001682007397347275
479.09049_3.5036,0.005328451480124344,-0.0034903582367361813
374.05798_3.531,5.550037955538016e-4,5.861215328946085e-4
205.04977_3.6113,0.0016257159231702662,-0.0011801828039877647
223.06078_3.5992,5.216843987895577e-4,-6.326599417070246e-4
421.09038_3.5992,2.5617559195438734e-4,-3.106748727492666e-4
515.07123_3.6087,5.022988974407521e-4,-5.987774608294332e-4
580.01779_3.5992,4.207764580685349e-4,-5.102879170697612e-4
598.02307_3.6027,6.14801192714176e-4,-7.373389984032942e-4
646.96343_3.5992,3.2445524192574053e-4,-3.9347825718873705e-4
769.2188_3.5992,5.956974544836961e-4,-7.224162820917943e-4
448.109_3.6143,0.0030847882252189067,-0.0026777480251203405
483.09049_3.6279,0.002000557115336156,-0.0017103444261856284
433.20708_3.6148,2.2521520105134624e-4,-2.731289106446516e-4
533.04369_3.6148,5.151691650136653e-4,-6.247588554055485e-4
530.03553_3.6181,0.0058416332684264,-0.004491284071129725
453.10083_3.62,0.004144302470384687,-0.0036765337801463564
387.1188_3.6193,0.00299034142059556,-0.002446536539714971
385.11349_3.6223,0.09082211223163006,-0.07731580961253283
387.16558_3.7713,0.001428883006887622,-1.9661744108366802e-4
285.0611_3.927,5.355613935978039e-5,-0.0025808053903979946
178.01754_3.9468,7.555151381920623e-4,0.0031039299956121856
325.1499_4.0158,-6.60355467774377e-5,-3.337346068150617e-4
431.19148_4.0669,0.0048256467328301866,-0.006379590544527349
403.12379_4.0834,3.6494974348878957e-4,-4.039975076108421e-4
583.20247_4.0807,7.62083375022106e-4,-6.438542197678088e-4
151.03974_4.2722,-6.299597415566898e-5,2.0596861069093926e-4
389.10849_4.3423,0.0013765824856551343,2.7425657094224136e-4
238.06928_4.4888,3.8055303488297303e-4,-2.0462607079693466e-4
316.01309_4.4822,3.9162011960102263e-4,-1.6919989318845463e-4
322.09271_4.4768,4.947430111666005e-4,-4.6352946173769773e-4
172.09757_4.4801,0.008708196367430115,-0.0050658917311320485
433.20723_4.4836,0.0018896694763455761,-0.0022879252158174873
130.08703_4.4863,0.0015301593059246713,-8.925726993087198e-4
315.0043_4.4868,9.514740142322255e-4,-2.618122914273563e-4
755.20294_4.5467,0.0014843753415154305,-0.001800124453613148
371.13414_4.9835,3.09410384652722e-4,0.0034082080592177633
470.0509_5.2747,5.997605707634871e-5,1.2073217071883594e-4
387.16559_5.1788,6.637985674841411e-5,1.0375464235967136e-4
225.11286_5.284,7.391755393255345e-4,4.618689353322308e-5
433.20721_5.6552,0.0013563268732477028,-0.0015194353581166982
551.17624_5.4963,9.448311331974367e-4,-2.2690146173115627e-4
315.13468_5.382,3.003228160198347e-4,-3.6421263352806924e-4
552.17966_5.5086,4.428109371286816e-4,-3.9278306252359726e-4
457.13458_5.3947,2.479403364616592e-4,-3.006878996642006e-4
372.13755_5.5298,-7.08354613127536e-5,9.491199987981059e-4
470.05085_5.5549,-3.85486069250454e-5,3.0867351272895226e-4
420.04575_5.4234,-0.009604607592461912,-0.02772260570784835
518.96218_5.4231,-2.0636115781422218e-4,-7.900118470669852e-4
422.0406_5.4279,-0.0010457872074444718,-0.003339882825590653
519.96852_5.4367,-4.986168709924011e-5,-1.7351035015645416e-4
488.03301_5.43,-2.982112488091524e-4,-0.001012693877589849
323.13422_5.4789,-1.624241835914803e-4,2.092719790100002e-5
371.13414_5.5716,0.001199684918307564,0.00906450094534889
239.09203_5.5869,6.237405532984516e-4,-5.202821471164145e-4
353.18123_5.4778,9.219854611571123e-4,-0.0011927969119775845
385.11357_5.6389,5.274178045123429e-4,-6.396128976523235e-4
329.12373_5.6473,0.0019671240223053583,-0.001219259053668739
167.0346_5.6725,2.569052981372872e-4,-3.1155979441503185e-4
551.17621_5.7596,3.764235932056225e-4,9.099610038848063e-5
387.16559_5.8731,7.753541372421195e-5,4.7569896121997894e-5
765.66437_5.8924,1.3462739063133718e-4,-1.6327220670892648e-4
802.20395_5.905,6.118502410650718e-4,-7.744876850013412e-4
837.1844_5.9036,4.254662955800435e-4,-4.7117057475383033e-4
857.14405_5.9018,5.373494522415797e-4,-5.364934483106725e-4
906.11228_5.8924,1.3775470284376555e-4,-1.6706472813363512e-4
838.12502_5.9019,0.001073127440521823,-0.0012241717351899944
739.20839_5.9038,0.014499538438729738,-0.01850381465904605
807.19567_5.9016,6.832070833558756e-4,-9.066085310301141e-4
301.11891_5.9141,0.001497474068541699,-0.0016452650478531105
459.18661_6.0219,1.4251677852928848e-4,2.0977004751508672e-4
165.01889_6.0462,1.6260777973774962e-4,1.5615775783236324e-4
385.18624_6.0606,2.5633031413283295e-4,-2.9931500674606625e-4
530.1084_6.335,3.2107245355553416e-4,-3.6815638328847156e-4
431.19152_6.0711,0.003533183262574468,-0.004327718659049012
593.15044_6.0935,3.402369605134497e-4,-4.225421207851382e-4
681.23916_6.1439,3.2597744829749215e-4,-3.544056134745897e-4
369.17604_6.1547,-2.6166641801419393e-5,-1.7301874314739094e-4
281.06615_6.2479,1.8308871122394476e-4,1.89837821561265e-5
352.10331_6.2717,3.6320729307301e-4,-5.6010448472047924e-5
653.61937_6.2934,3.800171555665515e-4,-4.6085872116772604e-4
676.62232_6.315,8.141754278439009e-4,-9.797225233675467e-4
433.19655_6.3371,1.7147413206685695e-4,-2.582214566427717e-4
1255.33341_6.3309,0.001490584041358943,-0.0017928901912046425
329.12373_6.3102,1.307064966737335e-4,1.9855001212631325e-4
627.16317_6.3258,0.008849965460244694,-0.009012342081010795
448.18156_6.3417,5.090404117475245e-4,-5.371492348768325e-4
431.19147_6.3353,0.00544211415463664,-0.0078055346251672255
285.01807_6.365,3.9842032455494284e-4,-3.5990590648666643e-4
695.10582_6.3497,2.7358429660357195e-4,-3.317865753468109e-4
985.21259_6.3649,2.2084731536498124e-4,-7.977484485379646e-5
1007.19475_6.3725,3.734214285026078e-4,1.3571399066592969e-5
641.00191_6.3756,2.9512882124455676e-4,1.5120166776201604e-4
577.08033_6.3743,4.3251802341397584e-4,-4.7439528946531606e-5
642.99106_6.375,2.7428634372443145e-4,1.8494982168758332e-4
589.02467_6.3734,2.605948610214228e-4,1.1443202374332658e-4
612.06245_6.3702,2.487694027298815e-4,7.117339240445908e-5
563.02462_6.3714,3.4561029547547476e-4,1.82712256525982e-4
636.16847_6.365,6.092491407375527e-4,-7.388505415988648e-4
727.2448_6.1416,5.811494911595182e-4,-7.160213033903024e-4
707.94764_6.3771,2.89559562292279e-4,1.841894393037874e-4
632.02011_6.3745,2.3989456088018934e-4,5.9478196938655625e-5
491.75015_6.3634,8.599486758337175e-5,8.420968595921405e-5
628.07814_6.376,2.0007078234404943e-4,4.707095977104522e-5
594.02819_6.3748,5.071644998026362e-4,1.8855972027106573e-4
592.0249_6.377,0.001267413085027295,5.875700707495347e-4
593.01433_6.3779,4.258185624291521e-4,6.027173307614385e-5
562.0848_6.3764,3.697253634566169e-4,6.670572452306324e-5
494.0976_6.3754,0.013813298446623056,0.0012380364425128565
560.09032_6.3754,0.0032830735500677297,7.814651028637764e-4
591.0197_6.3761,0.0038694493673585915,0.001462612582224812
659.00733_6.3765,5.6159030436904e-4,3.173272566425386e-4
496.09494_6.3788,4.8168502800727503e-4,5.740722213741855e-5
289.08258_6.3964,6.236571894408207e-5,-2.8787684764089856e-4
173.08143_6.3921,-4.611115783391932e-5,-1.2203701898275764e-4
609.14538_6.4088,9.569877157032922e-4,-0.0013240821344030712
613.21293_6.4348,2.0138122161802866e-4,-1.881864156850434e-4
401.10824_6.4268,2.864429088486744e-4,-3.2465076671234433e-4
477.06358_6.4709,-1.733268281998737e-5,8.011956836602975e-4
388.07366_6.4808,0.0028511617885922046,-0.0011300015818575797
390.06871_6.4729,1.533050086987508e-4,-1.7206444716570072e-4
385.11367_6.561,4.008008469851341e-4,-4.3737093069277173e-4
439.96749_6.5716,-1.5790169631432755e-4,-1.1023059765403414e-5
323.04026_6.5709,-5.716663722826153e-4,-3.71773859465515e-4
391.02768_6.5696,-2.870265217610617e-4,-1.383334473995879e-4
207.02943_6.5716,-0.0025147943875786657,-0.001525055735997283
467.96253_6.5738,-1.791783422503822e-4,5.307519573944094e-5
163.03971_6.5729,-0.0014057634244648597,-7.395988192872055e-4
225.04005_6.5729,-0.001980720618360248,-9.905203659197404e-4
149.02399_6.5736,-2.3047160397281813e-4,-9.300655366247342e-5
341.05078_6.5736,-7.399331256756586e-4,-4.247289599441473e-4
134.03705_6.5742,-2.333395284784162e-4,-1.7086033518168324e-4
451.05641_6.596,8.741689512356484e-4,-4.1484534836122474e-4
133.01395_6.5756,-3.411083587575604e-4,-2.815537348468892e-4
209.04503_6.5768,-5.394800056792963e-4,-1.421902334472588e-4
422.96554_6.5768,-4.624538579378888e-5,4.363619208066909e-6
325.05596_6.5794,-5.853267050163651e-4,-4.0014440633205585e-4
409.03837_6.5738,-2.039787452886839e-4,-6.826483825742002e-5
299.9846_6.5825,5.764123625070546e-4,-6.990290666394251e-4
815.15711_6.5928,6.172257883879415e-4,-5.951463750338455e-4
543.97385_6.6072,8.718468380407558e-4,-7.303091511233832e-5
919.09497_6.5953,0.0011434519847952475,-7.501291561966055e-4
446.7541_6.5961,4.927531034294249e-4,-2.9681627534303834e-4
447.3591_6.6124,3.6617361020606273e-4,-6.955008395045607e-5
527.01038_6.5912,7.397528081035441e-4,-6.156769311042102e-4
895.11383_6.6005,0.001807141125273703,-0.0012624528823175787
948.02453_6.5889,0.0012130919085868218,-9.915595271281347e-4
473.50804_6.5976,0.001526932500592732,-7.795078781214714e-4
547.96451_6.6048,7.183551075875421e-4,-1.3745410251408274e-4
595.95208_6.6091,8.202018141090971e-4,-9.504168026474978e-5
940.17106_6.5988,0.002059688344264947,-0.0014244720137543815
586.97085_6.6044,8.489580945964997e-4,-3.2118844245989056e-5
517.97474_6.6043,9.481777457915095e-4,-9.433754697120665e-5
917.09558_6.6031,0.004705514653393362,-0.002829738212574079
567.01188_6.6057,8.209098925243463e-4,-1.8202242893046018e-5
662.89764_6.607,7.624318355829196e-4,3.704178178788748e-5
517.03467_6.6063,9.228941868185977e-4,-1.781845164499215e-4
532.0301_6.6038,0.001401478402841729,2.2138188855871663e-5
548.9779_6.6044,0.0019231989336887904,-3.6326363754072714e-4
583.02819_6.6083,8.619188722897325e-4,-1.6334571760198355e-4
469.03454_6.6084,0.0013593824799756305,-2.590133321371284e-4
613.95701_6.6031,0.0023009774067854517,-1.4173453227079306e-4
499.96463_6.605,0.0015589058524222215,-2.806538634965538e-4
449.04716_6.6037,0.039893698728069124,-0.015948230521775342
461.03294_6.6346,0.0010077490991729895,-8.223255248012651e-4
479.04294_6.6101,0.0010021279978568122,-5.79099903665076e-4
515.04027_6.6043,0.012601843587840977,-0.003046803799108604
447.05316_6.6044,0.5302690471085407,-0.21206054152383752
465.04148_6.6109,0.0017546849271140314,-8.25168810765454e-4
546.97617_6.605,0.005394245853447949,-0.0014878406693286403
446.74111_6.6152,8.598754150508407e-5,6.118209930473585e-6
545.96976_6.6057,0.01348421722105844,-0.002904781087491929
463.04801_6.6089,0.03288978667028003,-0.012018207396618562
445.03755_6.6103,0.013393084980101068,-0.004808857727748739
561.96368_6.6054,4.5598462297907565e-4,-1.7922024251414633e-4
825.24505_6.6322,5.312474068727967e-4,-4.467685095916842e-4
383.0978_6.6456,3.181987403193394e-4,-6.470267801909359e-4
329.15022_6.6925,1.6470170974085686e-4,-1.9974362107654065e-4
230.01243_6.7,-8.744905621375599e-5,-1.2741684048346246e-4
755.20303_6.715,2.1429183893501193e-4,-3.723964405093135e-4
341.12361_6.7168,4.782300089680197e-4,-3.4642145726043554e-4
385.14992_6.7193,4.982523763298732e-5,0.0023173775978106714
169.04037_6.7226,0.0069836598698665864,-0.001126023805432512
484.06666_6.7171,2.608434420387085e-5,1.4550751438231925e-4
521.202_7.0856,0.0015002564375807704,-0.001400516946368888
648.16905_6.7515,0.001434313740083236,-0.0014308716977048353
443.10818_6.7472,9.705538325506923e-4,-0.001109477762724368
887.22409_6.7417,3.6928005030388084e-4,-4.478377309428933e-4
397.14974_6.7387,3.494592325405185e-5,-1.635580033610792e-4
670.16401_6.7513,0.0021352159850589743,-0.0019721514588294164
905.23448_6.7641,9.650466628841359e-4,-0.0011051046648443282
679.16876_6.7752,5.71721394188412e-4,-6.933402845023617e-4
581.18677_6.7862,2.3521191147820618e-4,-7.500471158846254e-5
359.13442_6.792,2.0744164331071145e-4,-2.515747472142246e-4
415.16045_6.7874,-2.606101668067251e-5,3.9576406790775146e-5
507.07399_6.8211,1.7049131449896004e-4,2.7614383344025503e-4
523.06897_6.822,6.605872786701313e-4,6.71347848659101e-4
691.12737_6.8719,1.9249500458782073e-4,-3.667416003858306e-4
711.08627_6.8719,3.341760814036945e-4,-5.531562247324753e-4
439.08755_6.8534,-1.1544658225263899e-4,-6.010498576262491e-6
692.06734_6.8715,7.241159386443992e-4,-0.0012322160361561926
593.15042_6.8722,0.013357598749664155,-0.024646507771887368
661.13799_6.8722,5.605311894073006e-4,-0.0011208709584245328
656.1461_6.8722,8.528075903058315e-4,-0.0013067908945646868
1287.35946_6.8871,1.5276580146342183e-4,-1.8526883097223624e-4
401.18103_6.9476,9.237148695508185e-6,-3.342384140732021e-5
643.17668_6.9294,5.864868809277362e-4,-6.13889367961412e-4
167.03459_6.9618,2.1962619536703608e-4,-1.7999128944412316e-4
211.02444_6.9578,5.324675583773548e-4,-5.007599265037246e-4
151.03974_6.9617,2.2688190489738306e-4,-1.464877651057549e-4
195.02948_6.9636,7.785623585607338e-4,-3.9809058687860136e-4
427.19657_7.0284,-6.614736396925465e-5,6.612139219349427e-5
367.19678_7.0402,5.153340904378272e-5,-5.494572547879747e-5
565.19181_7.0471,6.760136647767151e-4,-5.087074085968972e-4
223.06083_7.0669,1.0600569477807235e-4,1.3576731677457395e-4
392.10324_7.0699,3.356239050000391e-4,-5.257391547578234e-4
369.08222_7.0751,8.766089191665258e-4,-0.001092019132954618
463.14525_7.0874,3.4563385539887036e-4,-6.762714810732378e-5
797.32429_7.1163,5.919873189882063e-5,-1.0131350244881347e-4
546.13691_7.1213,0.0023307702874022676,-0.0027242219105065627
361.15002_7.1164,4.1144420432514097e-4,-4.8720004195597984e-4
508.09779_7.1319,-4.145058237552471e-6,7.595137001009885e-5
462.04038_7.1473,0.0013967262165643574,9.606647720947989e-4
245.09264_7.1545,2.0028211874801834e-4,-1.9127286447519543e-4
1093.28118_7.147,8.401490257551819e-4,-0.0010188650401231813
255.11352_7.1567,7.575654128073774e-4,-5.899301904119024e-4
377.08073_7.1562,5.697212776748e-5,-1.754279942897192e-4
551.21249_7.2535,1.4225945811396952e-4,-1.6763429742042474e-4
739.20848_7.2219,1.5264395134695417e-4,-2.009577080790502e-4
279.12324_7.2776,1.2821640059585895e-4,-1.5549753778827392e-4
434.06117_7.2864,-6.757116604983188e-4,-0.0019145122815987653
436.056_7.2877,-5.922608204594366e-5,-1.9606325267455916e-4
395.19165_7.3091,-1.2559986057032168e-4,8.130499694238366e-5
424.05236_7.3267,5.325920370852148e-4,-7.897170280851366e-5
722.07786_7.3233,0.0014329097149130567,-0.0016119447004859613
676.07194_7.3233,7.969443007158948e-4,-8.651836272820559e-4
675.13231_7.324,0.0010045448443696408,-0.001209017641882385
695.09106_7.324,0.001994289672666299,-0.002345198669883041
