id,log2FC,padj,pval,Expression
2778,1.732274291034215,0.12958375829951166,0.044476100870687534,Not significant
2779,16.633969019724947,0.20543025820627517,0.083534467996618,Not significant
2781,0,1,1,Not significant
2782,2.799662173923686,0.008485362982610791,7.374627970360777e-4,Up-regulated
2783,0.7745946886448366,0.0014950571336344064,4.8704595394721786e-5,Not significant
2784,1.542245650018547,3.190677403209601e-4,4.871478261097942e-6,Up-regulated
2785,0.56380970424689425,1.801252185352958e-4,1.7813430570680792e-6,Not significant
2786,0.08775575747191655,0.8400913900092933,0.6651334390940362,Not significant
2787,0.7101016494230591,6.846564568747278e-4,1.553321804427829e-5,Not significant
2788,0.2065700838331947,0.28033104335708636,0.1296707395540274,Not significant
2789,-5.047033311336124,0.29788451163897883,0.14123087666420464,Not significant
2790,0.34921706116617457,0.14767220439307382,0.05300392676586769,Not significant
2791,0.14849465453359906,0.932526358286776,0.7906799847503782,Not significant
2792,4.982423226775876,0.5420168115306884,0.3506166628202075,Not significant
2793,0.1843018575641242,0.08560803767825408,0.024502125967248985,Not significant
2794,0,1,1,Not significant
2795,0.4571292869705379,0.04716518310367442,0.00962746379941389,Not significant
2796,0.8140992235020199,0.029462831727483513,0.004507693277677815,Not significant
2797,2.04027513941988,0.3175165071635945,0.15539664427022074,Not significant
2802,-3.4683169988132665,0.18952855590125808,0.07420169756925346,Not significant
2804,0.3352872146207808,0.04834572381388912,0.010181007574536279,Not significant
2805,-0.45657578608276256,0.26740294694310385,0.12117911324530418,Not significant
2806,-0.5573766690492566,0.18134200540383716,0.06909773911548188,Not significant
2807,-0.2335739829431827,0.06115960701323023,0.014836274650678886,Not significant
2808,-0.25277197150818437,0.05197747402572893,0.011399364576905064,Not significant
2810,-0.20909738035477005,0.2496697587507632,0.10936668315260306,Not significant
2811,-1.4294314240978567,0.31210046419411325,0.1521467068031803,Not significant
2812,-0.4424466534819932,0.8230588453482104,0.643987287372509,Not significant
2813,0,1,1,Not significant
2817,0,1,1,Not significant
2818,0,1,1,Not significant
2819,0,1,1,Not significant
2820,0,1,1,Not significant
2821,0,1,1,Not significant
2822,0,1,1,Not significant
2823,0.3802134284297479,0.41679530577602386,0.2325228029314758,Not significant
2824,0.44937736265388617,0.7354711138903862,0.5476457392552032,Not significant
2826,0,1,1,Not significant
2827,0,1,1,Not significant
2828,-0.07585732779193952,0.8019991235930272,0.6214443470773194,Not significant
2829,-0.08923110228168976,0.7621115277033854,0.5779393330121171,Not significant
2830,-0.032034377562854745,1,0.9217165109663962,Not significant
2831,-0.08498843344995481,0.7354711138903862,0.5458104719005696,Not significant
2833,-4.385431037193521,0.5420168115306884,0.3506166628202075,Not significant
2836,2.8847278425541876,0.015288161317262731,0.0015741736783917997,Up-regulated
2837,-0.6482416594220335,0.4188869843197197,0.2346644362419372,Not significant
2839,0.7527967650558183,0.036033695624816224,0.0062387410403989185,Not significant
2841,0.2396711834804993,0.02184138537920234,0.0028207024748010006,Not significant
2842,4.613973587380225,0.5420168115306884,0.3506166628202075,Not significant
2843,0,1,1,Not significant
2850,-10.639476378922465,0.25892937565329305,0.11553160623971831,Not significant
2851,1.067164892337182,0.48833247942921415,0.2924746001984091,Not significant
2853,1.0208847000331822,0.16710420346561494,0.06260331997199303,Not significant
2854,2.005508761726019,0.15651416128066561,0.05766954857243314,Not significant
2855,0.9425426264369511,0.0398666795528911,0.007157473493771697,Not significant
2856,0.23293337657418928,0.09073483654413662,0.02663020669424987,Not significant
2857,-0.0348228087753818,1,0.926236187384853,Not significant
2858,0.24892908250562043,0.11789371762007773,0.03950365407164908,Not significant
2859,0.19166807910987896,0.38925653722944276,0.21217764711110404,Not significant
2860,0,1,1,Not significant
2862,-1.862608695354547,0.10536548015481648,0.03407981789766024,Not significant
2863,-10.44616574839968,0.31987907763542245,0.15761348386108365,Not significant
2864,-3.630902120372915,0.14608405578116243,0.05209396520875658,Not significant
2865,0,1,1,Not significant
2866,1.126871497619584,0.7182402876908827,0.5277123230678212,Not significant
2867,0.13235443834703303,0.8276913348295547,0.6524268520616909,Not significant
2868,0,1,1,Not significant
2869,-0.7361470265651219,0.5057312125203164,0.307483515136319,Not significant
2870,0,1,1,Not significant
2871,-2.397808491343201,0.10130414744780492,0.03172250311891836,Not significant
2872,-3.1027682586545606,0.13636120300473048,0.0476748592238761,Not significant
2874,3.3818878116743987,0.1134208211182641,0.037411056180369835,Not significant
2875,12.99802621579958,0.14890135471943783,0.05422469345803844,Not significant
2876,5.593139930303107,0.10731556349558191,0.035085134778660286,Not significant
2877,10.608197057567143,0.27829132865675493,0.12805610294793088,Not significant
2878,13.224947529558124,0.14620125495823544,0.052276945393433465,Not significant
2879,-0.4014783371395731,0.5432735654857104,0.3549134462131779,Not significant
2882,-1.9306107396342085,0.08335515212997707,0.02361486857899874,Not significant
2883,0,1,1,Not significant
2884,1.7463387158171215,0.04179023631468375,0.007730829056468548,Up-regulated
2886,0,1,1,Not significant
2888,0.5517192086853435,0.009010091364040254,8.176697223910876e-4,Not significant
2889,0,1,1,Not significant
2890,0.15077584639947234,0.683249208326623,0.4880919300902228,Not significant
2891,-4.289366880254093,0.23969007189441233,0.10332189835588107,Not significant
2892,0,1,1,Not significant
2893,0.8199853342420853,0.041921054089889775,0.007815241436318548,Not significant
2894,2.5138298827508185,0.08049802430864758,0.022136912631617146,Not significant
2895,0.9701987832773604,0.10500723078984231,0.03379160736341842,Not significant
2896,0,1,1,Not significant
2897,0.3402613159008757,0.0752817995931382,0.019794865279871128,Not significant
2898,0.33148049371766863,0.06485678965698319,0.016136884750196978,Not significant
2899,0.4448209200111849,0.04070313775423968,0.007435011782915218,Not significant
2901,2.1813027286696896,0.37172298041605134,0.19721428629403073,Not significant
2903,0,1,1,Not significant
2905,-0.10539885859770919,0.697592606049294,0.5022510774042881,Not significant
2906,4.288173968112302,0.5420168115306884,0.35061666282020754,Not significant
2907,0.4668085125915462,0.024476903872962155,0.003545520107252808,Not significant
2908,0.42037197781016017,0.004586060028382552,2.827936957583191e-4,Not significant
2910,1.5136142528603314,0.634170587736738,0.44122630769816085,Not significant
2912,3.2606208514096773,0.02416175234232013,0.003443647076130559,Up-regulated
2914,0.6236219135666594,0.0824446450878828,0.023060210359324245,Not significant
2916,-0.053953618210468485,0.8613448812173016,0.6969928619972463,Not significant
2918,0.15975100334157505,0.30832312102631326,0.1493472312654929,Not significant
2919,0,1,1,Not significant
2920,0,1,1,Not significant
2921,0.45881391532365623,0.05003652148863674,0.010676801390510764,Not significant
2922,0,1,1,Not significant
2923,-4.222547904005252,0.2201678679613331,0.09199190758257748,Not significant
2924,9.086799685623452,0.5420168115306884,0.35061666282020754,Not significant
2925,1.0420764608681452,0.09220717356280407,0.02741004403175851,Not significant
2926,0.33503481979381966,0.020225290890125053,0.002470803424622607,Not significant
2928,0,1,1,Not significant
2932,0,1,1,Not significant
2933,-2.368322117994547,0.34593114138402487,0.17769470496922277,Not significant
2934,-2.844555506282078,0.030838371719793634,0.004861663022724884,Down-regulated
2936,-0.7119630325084868,0.07416805289508081,0.019156844377787016,Not significant
2937,-0.5650782081285964,0.0752817995931382,0.019758827687657358,Not significant
2938,-1.0510126704615568,0.1282262968553054,0.043711814983833024,Not significant
2939,-0.9722238641985647,0.0863048633614319,0.024902392220634215,Not significant
2940,-0.46141217649054345,0.3291031669702789,0.16503020938242027,Not significant
2941,-0.7679811104503249,0.08698672204667975,0.025189051863191682,Not significant
2942,0,1,1,Not significant
2943,0.7712177554625363,0.00793971044090934,6.394720420102931e-4,Not significant
2946,-0.8498420418436013,0.09311223752163668,0.02773325515478649,Not significant
2947,-0.5818687384576814,0.05516583887023483,0.012725282730538285,Not significant
2949,-0.18428524745407837,0.8406799392741339,0.6665775202039816,Not significant
2950,-0.5545964046093617,0.05982842481762572,0.0143741358055145,Not significant
2952,-0.31660086975419477,0.18253329515099287,0.0700825915064894,Not significant
2955,-0.4210257559979618,0.019474523067494608,0.002311112685147702,Not significant
2956,-0.4032950961795186,0.06970122517821498,0.017719275976079082,Not significant
2957,-0.44179881564789947,0.045536218245571004,0.008967862430839097,Not significant
2958,-0.42194214469074925,0.02158346782792408,0.002717177671374135,Not significant
2959,-0.40885069256991124,0.025294572727055743,0.0037081049023956064,Not significant
2961,-0.40505879179844845,0.02184138537920234,0.002819556375638211,Not significant
2963,-0.3962031393487078,0.032436958388010126,0.005302376560227368,Not significant
2964,-0.50524504641882,0.05003652148863674,0.010711716060394602,Not significant
2965,2.0568704391014716,0.00936327495557358,8.660620814055842e-4,Up-regulated
2966,9.006676715308988,0.3706589440915508,0.1964341466360691,Not significant
2968,0.30685502451403246,0.357111461345898,0.18509965797509897,Not significant
2969,2.088559808765531,0.13124748534951128,0.04535253420454316,Not significant
2970,4.428778891337586,0.5420168115306884,0.3506166628202075,Not significant
2972,-0.09282902443901235,0.8303922450920653,0.6555219759103739,Not significant
2973,-0.5790987753741585,0.02355517328741736,0.0032730978463241956,Not significant
2974,0,1,1,Not significant
2977,0.13032744631852636,0.5276347372336888,0.3283758729891829,Not significant
2981,0.1641510142689536,0.5885237967311798,0.39770611314772364,Not significant
2982,0.16661601296504835,0.3748853232008964,0.19954628896382792,Not significant
2983,0.13718944082502443,0.5573731805174709,0.3686639361537897,Not significant
2984,0.13002217768922048,0.46157557185375436,0.26985657342235203,Not significant
2985,0.1398768527209284,0.5875724127603404,0.3962323700895126,Not significant
2986,0.1319299549956098,0.45307979930017117,0.26304458388689406,Not significant
2987,0.11195772186251865,0.5420168115306884,0.3515582511612424,Not significant
2989,0.17250384484248507,0.4215025745693606,0.23639591288357031,Not significant
2990,0.14283569387266534,0.4310139534784359,0.2464727843335093,Not significant
2991,0.23755943478768998,0.2476952557720246,0.10806948332112766,Not significant
2992,1.2964584117429188,0.586807820605311,0.3943595549701274,Not significant
2993,0.35440628225451987,0.12867442453383604,0.04393943409037915,Not significant
2995,0.04613124862568582,0.8871735347731797,0.7246024681917069,Not significant
2996,0.17924438752754085,0.292547029962728,0.1381061667206419,Not significant
2997,0.09308613793111895,0.7042690290235306,0.5104823793852933,Not significant
2998,0.07163559488386002,0.8969055874634715,0.7351599608702917,Not significant
3003,0,1,1,Not significant
3015,0,1,1,Not significant
3021,0.6485238242098876,0.5402736913127909,0.3397532637051349,Not significant
3022,7.186361891252986,0.3678609619165816,0.1946427977646727,Not significant
3023,0.12437828066144453,1,0.9515071508527033,Not significant
3024,0.4081636369467347,0.6515314568266282,0.45504706491064306,Not significant
3026,0,1,1,Not significant
3027,7.719559948994105,0.2766815401235207,0.1269934468629772,Not significant
3028,0,1,1,Not significant
3029,2.0938800470222216,0.48833247942921415,0.29233237310556415,Not significant
3030,0.2416616507837752,0.9103808845840397,0.7596526348601242,Not significant
3031,0.6618184598195687,0.35671823831305616,0.18468832582816755,Not significant
3032,1.807923853821442,0.5421667305583,0.3531750378761527,Not significant
3034,0.510341741255461,0.22884177546893658,0.09691495784839199,Not significant
3035,1.0126579600298318,0.11682792384840299,0.03896701707091426,Not significant
3036,0.5718806276922089,0.4963783570880629,0.29978367650635795,Not significant
3040,0.7152636427274001,0.1306285054869057,0.044986663902413127,Not significant
3044,0.5194314095527517,0.40525695891984653,0.2227852391967743,Not significant
3049,0.49372559763954477,0.2797525023604655,0.12905394669682904,Not significant
3050,0.5237333034018029,0.20450371746372295,0.08268184039400085,Not significant
3051,0.30235771067236533,0.3308530311913444,0.16648509132083356,Not significant
3052,0.291267364289082,0.37812705162817,0.2025713300304826,Not significant
3053,0.2886460909270074,0.3002261185040152,0.14293144269790461,Not significant
3054,0.21073235964530154,0.35882315597497777,0.18640435036978195,Not significant
3055,0.375064199597049,0.25374246938068473,0.11220961824722853,Not significant
3056,0.24008831928899987,0.4030850626673253,0.2213567767061984,Not significant
3057,5.66746640495737,0.5420168115306884,0.3506166628202075,Not significant
3058,2.415290953334129,0.5370685349921243,0.3372557395903399,Not significant
3059,0.2360878115694362,0.36393404871935187,0.19039680636444758,Not significant
3060,0.24098631303257131,0.3853684966843559,0.20938579168306484,Not significant
3062,0.3602286792571983,0.50669830913848,0.30861729474577576,Not significant
3063,0.27238540238544867,0.3377569740570867,0.17270993612343177,Not significant
3064,0.7700544502320674,0.1755778553284703,0.06639069573211501,Not significant
3065,0.243865562687656,0.37866187563345804,0.20353901866510485,Not significant
