ID1,ID2,EdgeType,Score,Annotation
999,4536,DreaMS,0.195,score=0.195
1817,3196,DreaMS,0.125,score=0.125
10934,15787,DreaMS,0.249,score=0.249
3385,5010,DreaMS,0.327,score=0.327
4698,15838,DreaMS,0.350,score=0.350
787,5203,DreaMS,0.283,score=0.283
1130,3857,DreaMS,0.337,score=0.337
1794,5815,DreaMS,0.330,score=0.330
2020,2498,DreaMS,0.165,score=0.165
3005,11619,DreaMS,0.093,score=0.093
11229,12850,DreaMS,0.403,score=0.403
787,1767,DreaMS,0.544,score=0.544
1542,2216,DreaMS,0.309,score=0.309
4128,13878,DreaMS,0.387,score=0.387
3636,4712,DreaMS,0.249,score=0.249
2999,17170,DreaMS,0.157,score=0.157
3634,4714,DreaMS,0.285,score=0.285
5781,5937,DreaMS,0.379,score=0.379
2100,12852,DreaMS,0.180,score=0.180
5742,7489,DreaMS,0.268,score=0.268
2217,4534,DreaMS,0.416,score=0.416
4221,5823,DreaMS,0.145,score=0.145
2102,12850,DreaMS,0.067,score=0.067
3683,4665,DreaMS,0.193,score=0.193
5537,10933,DreaMS,0.177,score=0.177
424,5781,DreaMS,0.328,score=0.328
4139,5983,DreaMS,0.197,score=0.197
1748,5861,DreaMS,0.095,score=0.095
1747,5862,DreaMS,0.385,score=0.385
135,5942,DreaMS,0.181,score=0.181
4805,5420,DreaMS,0.375,score=0.375
2473,5555,DreaMS,0.278,score=0.278
1474,2421,DreaMS,0.141,score=0.141
140,5937,DreaMS,0.370,score=0.370
717,5551,DreaMS,0.249,score=0.249
1032,3629,DreaMS,0.224,score=0.224
4982,5571,DreaMS,0.482,score=0.482
5609,8716,DreaMS,0.143,score=0.143
1080,3907,DreaMS,0.177,score=0.177
5857,5861,DreaMS,0.548,score=0.548
340,10934,DreaMS,0.100,score=0.100
5856,5862,DreaMS,0.170,score=0.170
3196,6032,DreaMS,0.137,score=0.137
1836,4698,DreaMS,0.159,score=0.159
2020,4534,DreaMS,0.045,score=0.045
5555,10915,DreaMS,0.142,score=0.142
5937,12628,DreaMS,0.252,score=0.252
331,4523,DreaMS,0.415,score=0.415
5610,12742,DreaMS,0.124,score=0.124
1729,2520,DreaMS,0.196,score=0.196
5667,15951,DreaMS,0.425,score=0.425
1035,4158,DreaMS,0.327,score=0.327
2373,3768,DreaMS,0.185,score=0.185
1836,5773,DreaMS,0.019,score=0.019
4712,15875,DreaMS,0.049,score=0.049
2100,4651,DreaMS,0.210,score=0.210
771,5497,DreaMS,0.265,score=0.265
424,3636,DreaMS,0.512,score=0.512
4884,5817,DreaMS,0.061,score=0.061
2796,5067,DreaMS,0.397,score=0.397
2587,10129,DreaMS,0.165,score=0.165
3961,5670,DreaMS,0.168,score=0.168
1952,2982,DreaMS,0.190,score=0.190
1767,3005,DreaMS,0.454,score=0.454
4706,5351,DreaMS,0.276,score=0.276
5799,10129,DreaMS,0.016,score=0.016
2686,4534,DreaMS,0.307,score=0.307
4874,5351,DreaMS,0.335,score=0.335
2217,2796,DreaMS,0.326,score=0.326
2216,2797,DreaMS,0.420,score=0.420
2217,15869,DreaMS,0.088,score=0.088
89,1952,DreaMS,0.301,score=0.301
3131,4665,DreaMS,0.996,score=0.996
1883,4651,DreaMS,0.091,score=0.091
3354,5774,DreaMS,0.222,score=0.222
2396,9954,DreaMS,0.093,score=0.093
3472,3856,DreaMS,0.362,score=0.362
3354,5817,DreaMS,0.145,score=0.145
5513,15633,DreaMS,0.320,score=0.320
3770,11648,DreaMS,0.159,score=0.159
2473,4873,DreaMS,0.192,score=0.192
1720,2498,DreaMS,0.052,score=0.052
4711,12748,DreaMS,0.158,score=0.158
2686,5407,DreaMS,0.230,score=0.230
2473,4747,DreaMS,0.349,score=0.349
2066,2947,DreaMS,0.328,score=0.328
2968,7270,DreaMS,0.062,score=0.062
1037,8716,DreaMS,0.362,score=0.362
140,4714,DreaMS,0.185,score=0.185
1817,9607,DreaMS,0.126,score=0.126
5203,14645,DreaMS,0.205,score=0.205
1077,13294,DreaMS,0.346,score=0.346
1621,3770,DreaMS,0.336,score=0.336
15787,17330,DreaMS,0.152,score=0.152
2968,6059,DreaMS,0.122,score=0.122
4747,12742,DreaMS,0.333,score=0.333
1550,2699,DreaMS,0.372,score=0.372
4988,5082,DreaMS,0.304,score=0.304
1484,3005,DreaMS,0.376,score=0.376
5083,12850,DreaMS,0.115,score=0.115
1484,5030,DreaMS,0.209,score=0.209
2200,2865,DreaMS,0.098,score=0.098
2950,15951,DreaMS,0.136,score=0.136
2336,4415,DreaMS,0.295,score=0.295
424,3856,DreaMS,0.271,score=0.271
2217,13826,DreaMS,0.255,score=0.255
4712,17733,DreaMS,0.253,score=0.253
1542,3005,DreaMS,0.417,score=0.417
4651,11619,DreaMS,0.174,score=0.174
10933,14007,DreaMS,0.156,score=0.156
2421,10129,DreaMS,0.011,score=0.011
4590,5349,DreaMS,0.059,score=0.059
1883,3385,DreaMS,0.150,score=0.150
2336,5010,DreaMS,0.354,score=0.354
5038,5663,DreaMS,0.107,score=0.107
1130,3961,DreaMS,0.201,score=0.201
3519,5609,DreaMS,0.170,score=0.170
2516,4901,DreaMS,0.358,score=0.358
5803,13712,DreaMS,0.176,score=0.176
3354,5497,DreaMS,0.322,score=0.322
1195,2897,DreaMS,0.253,score=0.253
1075,5924,DreaMS,0.356,score=0.356
2865,2947,DreaMS,0.453,score=0.453
5006,5547,DreaMS,0.249,score=0.249
2133,3519,DreaMS,0.072,score=0.072
997,3664,DreaMS,0.366,score=0.366
2982,17161,DreaMS,0.276,score=0.276
3338,5513,DreaMS,0.266,score=0.266
2988,4808,DreaMS,0.018,score=0.018
2796,4184,DreaMS,0.195,score=0.195
3634,12628,DreaMS,0.145,score=0.145
3664,4901,DreaMS,0.392,score=0.392
5924,6114,DreaMS,0.257,score=0.257
1542,2947,DreaMS,0.176,score=0.176
424,1916,DreaMS,0.323,score=0.323
2737,14594,DreaMS,0.181,score=0.181
1747,17161,DreaMS,0.126,score=0.126
496,4221,DreaMS,0.388,score=0.388
4706,4884,DreaMS,0.481,score=0.481
3354,3974,DreaMS,0.270,score=0.270
2850,11648,DreaMS,0.137,score=0.137
1887,6059,DreaMS,0.174,score=0.174
3354,10142,DreaMS,0.184,score=0.184
3587,4808,DreaMS,0.475,score=0.475
14778,15718,DreaMS,0.081,score=0.081
1002,4988,DreaMS,0.528,score=0.528
3856,15409,DreaMS,0.240,score=0.240
4714,10915,DreaMS,0.265,score=0.265
3629,5865,DreaMS,0.064,score=0.064
2553,14861,DreaMS,0.160,score=0.160
2336,4884,DreaMS,0.452,score=0.452
1077,2391,DreaMS,0.143,score=0.143
1075,2393,DreaMS,0.277,score=0.277
496,5772,DreaMS,0.127,score=0.127
3587,4698,DreaMS,0.416,score=0.416
3342,14613,DreaMS,0.124,score=0.124
2527,5566,DreaMS,0.327,score=0.327
730,3330,DreaMS,0.284,score=0.284
5742,20005,DreaMS,0.299,score=0.299
3634,11230,DreaMS,0.011,score=0.011
400,15838,DreaMS,0.229,score=0.229
3472,12628,DreaMS,0.030,score=0.030
3974,10934,DreaMS,0.059,score=0.059
1561,15838,DreaMS,0.366,score=0.366
2968,6088,DreaMS,0.145,score=0.145
1706,11935,DreaMS,0.056,score=0.056
2073,13294,DreaMS,0.105,score=0.105
1042,5552,DreaMS,0.387,score=0.387
1621,2102,DreaMS,0.300,score=0.300
2521,5572,DreaMS,0.519,score=0.519
5369,5393,DreaMS,0.320,score=0.320
1001,5513,DreaMS,0.232,score=0.232
4714,5369,DreaMS,0.040,score=0.040
5407,14007,DreaMS,0.171,score=0.171
5067,5924,DreaMS,0.287,score=0.287
1037,2393,DreaMS,0.345,score=0.345
2474,3338,DreaMS,0.266,score=0.266
3634,4651,DreaMS,0.362,score=0.362
1695,2200,DreaMS,0.362,score=0.362
3636,5492,DreaMS,0.333,score=0.333
3295,17733,DreaMS,0.261,score=0.261
2521,3131,DreaMS,0.312,score=0.312
1952,2595,DreaMS,0.030,score=0.030
1706,2189,DreaMS,0.031,score=0.031
2073,2699,DreaMS,0.406,score=0.406
2865,17330,DreaMS,0.197,score=0.197
135,2520,DreaMS,0.144,score=0.144
14658,15838,DreaMS,0.449,score=0.449
14861,15415,DreaMS,0.309,score=0.309
5348,5414,DreaMS,0.313,score=0.313
1331,3330,DreaMS,0.039,score=0.039
5017,5348,DreaMS,0.204,score=0.204
2393,4587,DreaMS,0.265,score=0.265
6032,13294,DreaMS,0.334,score=0.334
1621,9985,DreaMS,0.130,score=0.130
1001,14645,DreaMS,0.364,score=0.364
1344,3317,DreaMS,0.287,score=0.287
4901,5038,DreaMS,0.316,score=0.316
1080,1474,DreaMS,0.351,score=0.351
4184,15835,DreaMS,0.182,score=0.182
1550,6059,DreaMS,0.303,score=0.303
4066,15402,DreaMS,0.153,score=0.153
5082,5909,DreaMS,0.419,score=0.419
331,3664,DreaMS,0.176,score=0.176
1550,9607,DreaMS,0.001,score=0.001
1126,5468,DreaMS,0.346,score=0.346
2449,5414,DreaMS,0.336,score=0.336
1543,12764,DreaMS,0.088,score=0.088
4653,5572,DreaMS,0.108,score=0.108
340,5865,DreaMS,0.058,score=0.058
2779,5017,DreaMS,0.074,score=0.074
4128,5503,DreaMS,0.264,score=0.264
787,3175,DreaMS,0.348,score=0.348
4442,5667,DreaMS,0.178,score=0.178
4139,5492,DreaMS,0.473,score=0.473
5407,12628,DreaMS,0.218,score=0.218
2527,5030,DreaMS,0.247,score=0.247
2958,4668,DreaMS,0.529,score=0.529
394,4066,DreaMS,0.330,score=0.330
3821,4805,DreaMS,0.337,score=0.337
1561,3974,DreaMS,0.098,score=0.098
4721,5375,DreaMS,0.156,score=0.156
787,3006,DreaMS,0.543,score=0.543
4510,5547,DreaMS,0.284,score=0.284
2786,5010,DreaMS,0.460,score=0.460
4048,11648,DreaMS,0.168,score=0.168
4107,5937,DreaMS,0.232,score=0.232
2449,3295,DreaMS,0.307,score=0.307
2073,4678,DreaMS,0.029,score=0.029
4678,5547,DreaMS,0.007,score=0.007
1732,12748,DreaMS,0.158,score=0.158
1001,2066,DreaMS,0.202,score=0.202
2391,3664,DreaMS,0.274,score=0.274
395,3293,DreaMS,0.476,score=0.476
1916,15633,DreaMS,0.118,score=0.118
4046,5503,DreaMS,0.138,score=0.138
11985,13838,DreaMS,0.476,score=0.476
4128,5916,DreaMS,0.060,score=0.060
4745,5351,DreaMS,0.434,score=0.434
7274,14645,DreaMS,0.667,score=0.667
4712,5513,DreaMS,0.083,score=0.083
5492,7489,DreaMS,0.144,score=0.144
11229,15838,DreaMS,0.274,score=0.274
1098,1793,DreaMS,0.090,score=0.090
1729,4805,DreaMS,0.235,score=0.235
2421,3634,DreaMS,0.404,score=0.404
1195,2421,DreaMS,0.221,score=0.221
1375,17733,DreaMS,0.235,score=0.235
2391,3261,DreaMS,0.302,score=0.302
3293,3743,DreaMS,0.449,score=0.449
1042,4587,DreaMS,0.450,score=0.450
2449,4698,DreaMS,0.327,score=0.327
1098,15951,DreaMS,0.287,score=0.287
9950,10915,DreaMS,0.401,score=0.401
1489,4046,DreaMS,0.072,score=0.072
1887,2362,DreaMS,0.130,score=0.130
3268,15633,DreaMS,0.046,score=0.046
1474,9950,DreaMS,0.200,score=0.200
2393,2850,DreaMS,0.269,score=0.269
4415,12764,DreaMS,0.093,score=0.093
4801,15786,DreaMS,0.061,score=0.061
3268,3768,DreaMS,0.201,score=0.201
1793,2102,DreaMS,0.266,score=0.266
4747,17733,DreaMS,0.307,score=0.307
288,5614,DreaMS,0.134,score=0.134
288,5547,DreaMS,0.166,score=0.166
2999,5566,DreaMS,0.390,score=0.390
13838,17161,DreaMS,0.685,score=0.685
1817,4534,DreaMS,0.532,score=0.532
1836,4678,DreaMS,0.427,score=0.427
395,2958,DreaMS,0.319,score=0.319
2737,3120,DreaMS,0.337,score=0.337
2102,15875,DreaMS,0.231,score=0.231
3354,9607,DreaMS,0.005,score=0.005
1550,3743,DreaMS,0.281,score=0.281
13826,15415,DreaMS,0.485,score=0.485
4415,5668,DreaMS,0.192,score=0.192
395,4432,DreaMS,0.421,score=0.421
394,2959,DreaMS,0.288,score=0.288
496,1545,DreaMS,0.078,score=0.078
1732,14778,DreaMS,0.149,score=0.149
795,1545,DreaMS,0.051,score=0.051
2850,5545,DreaMS,0.279,score=0.279
1561,5803,DreaMS,0.261,score=0.261
2534,12850,DreaMS,0.084,score=0.084
1891,12742,DreaMS,0.171,score=0.171
4432,4810,DreaMS,0.423,score=0.423
352,9950,DreaMS,0.081,score=0.081
2865,3276,DreaMS,0.251,score=0.251
424,5865,DreaMS,0.122,score=0.122
999,7867,DreaMS,0.185,score=0.185
2020,4653,DreaMS,0.204,score=0.204
4698,5667,DreaMS,0.424,score=0.424
1793,4801,DreaMS,0.216,score=0.216
1794,9607,DreaMS,0.116,score=0.116
10142,14861,DreaMS,0.277,score=0.277
2793,6058,DreaMS,0.252,score=0.252
795,5819,DreaMS,0.294,score=0.294
6187,12852,DreaMS,0.131,score=0.131
5823,17170,DreaMS,0.084,score=0.084
2595,5351,DreaMS,0.175,score=0.175
2897,5729,DreaMS,0.289,score=0.289
331,5571,DreaMS,0.382,score=0.382
1891,4623,DreaMS,0.140,score=0.140
140,1550,DreaMS,0.159,score=0.159
1767,4747,DreaMS,0.214,score=0.214
5729,8131,DreaMS,0.305,score=0.305
1561,4665,DreaMS,0.280,score=0.280
2786,2796,DreaMS,0.292,score=0.292
1836,1887,DreaMS,0.280,score=0.280
3276,4587,DreaMS,0.320,score=0.320
89,1887,DreaMS,0.118,score=0.118
1331,2793,DreaMS,0.135,score=0.135
5803,20005,DreaMS,0.115,score=0.115
135,4982,DreaMS,0.229,score=0.229
1895,5610,DreaMS,0.113,score=0.113
4668,4812,DreaMS,0.404,score=0.404
2865,5420,DreaMS,0.258,score=0.258
1720,4874,DreaMS,0.246,score=0.246
2553,5393,DreaMS,0.437,score=0.437
1545,5547,DreaMS,0.040,score=0.040
4804,6187,DreaMS,0.381,score=0.381
3006,5904,DreaMS,0.411,score=0.411
14861,15402,DreaMS,0.810,score=0.810
1550,2102,DreaMS,0.127,score=0.127
1622,5742,DreaMS,0.271,score=0.271
2797,2947,DreaMS,0.543,score=0.543
1793,4721,DreaMS,0.169,score=0.169
2786,2958,DreaMS,0.271,score=0.271
3907,7867,DreaMS,0.186,score=0.186
2473,2795,DreaMS,0.372,score=0.372
1002,5203,DreaMS,0.127,score=0.127
1952,4721,DreaMS,0.299,score=0.299
3053,5857,DreaMS,0.144,score=0.144
2373,11619,DreaMS,0.119,score=0.119
4158,5781,DreaMS,0.167,score=0.167
1218,7867,DreaMS,0.222,score=0.222
1891,6088,DreaMS,0.243,score=0.243
1891,5614,DreaMS,0.190,score=0.190
3589,14877,DreaMS,0.193,score=0.193
3261,7391,DreaMS,0.104,score=0.104
4714,5613,DreaMS,0.306,score=0.306
1767,10129,DreaMS,0.143,score=0.143
2737,6114,DreaMS,0.196,score=0.196
1130,3587,DreaMS,0.211,score=0.211
2959,5667,DreaMS,0.273,score=0.273
2216,3175,DreaMS,0.368,score=0.368
2958,5668,DreaMS,0.180,score=0.180
4653,10934,DreaMS,0.017,score=0.017
5551,15402,DreaMS,0.135,score=0.135
394,12748,DreaMS,0.116,score=0.116
3733,7270,DreaMS,0.065,score=0.065
1706,3385,DreaMS,0.159,score=0.159
13839,15838,DreaMS,0.451,score=0.451
400,12742,DreaMS,0.026,score=0.026
89,12852,DreaMS,0.025,score=0.025
4536,5547,DreaMS,0.153,score=0.153
331,13838,DreaMS,0.244,score=0.244
5083,11935,DreaMS,0.065,score=0.065
6187,11935,DreaMS,0.242,score=0.242
1706,5799,DreaMS,0.115,score=0.115
4587,6114,DreaMS,0.212,score=0.212
1732,5773,DreaMS,0.059,score=0.059
1331,15718,DreaMS,0.215,score=0.215
2527,4047,DreaMS,0.426,score=0.426
331,2421,DreaMS,0.176,score=0.176
4432,11619,DreaMS,0.220,score=0.220
1916,4678,DreaMS,0.178,score=0.178
2999,4221,DreaMS,0.263,score=0.263
140,1836,DreaMS,0.192,score=0.192
997,5497,DreaMS,0.319,score=0.319
2020,2527,DreaMS,0.079,score=0.079
2988,5407,DreaMS,0.201,score=0.201
5369,5610,DreaMS,0.124,score=0.124
1747,12742,DreaMS,0.238,score=0.238
2988,14007,DreaMS,0.206,score=0.206
5663,17330,DreaMS,0.159,score=0.159
1002,5492,DreaMS,0.435,score=0.435
5366,5613,DreaMS,0.394,score=0.394
1916,14594,DreaMS,0.130,score=0.130
2073,2474,DreaMS,0.107,score=0.107
5407,5572,DreaMS,0.365,score=0.365
692,3768,DreaMS,0.215,score=0.215
2421,2797,DreaMS,0.291,score=0.291
2449,5497,DreaMS,0.207,score=0.207
3857,6187,DreaMS,0.128,score=0.128
1952,5861,DreaMS,0.161,score=0.161
4810,5555,DreaMS,0.119,score=0.119
5348,12141,DreaMS,0.187,score=0.187
5407,7391,DreaMS,0.107,score=0.107
1732,13872,DreaMS,0.397,score=0.397
4523,5547,DreaMS,0.377,score=0.377
3261,7489,DreaMS,0.295,score=0.295
2947,5572,DreaMS,0.528,score=0.528
4221,5369,DreaMS,0.023,score=0.023
1720,5750,DreaMS,0.106,score=0.106
5916,15409,DreaMS,0.479,score=0.479
1817,14788,DreaMS,0.374,score=0.374
717,3743,DreaMS,0.334,score=0.334
3196,5369,DreaMS,0.162,score=0.162
4653,16431,DreaMS,0.093,score=0.093
1793,5409,DreaMS,0.159,score=0.159
1123,5082,DreaMS,0.363,score=0.363
2216,5393,DreaMS,0.365,score=0.365
2797,3954,DreaMS,0.434,score=0.434
3770,3856,DreaMS,0.217,score=0.217
3317,3663,DreaMS,0.360,score=0.360
1631,2021,DreaMS,0.407,score=0.407
1545,5819,DreaMS,0.055,score=0.055
2391,5555,DreaMS,0.232,score=0.232
3733,17733,DreaMS,0.189,score=0.189
4432,10129,DreaMS,0.136,score=0.136
5916,13826,DreaMS,0.291,score=0.291
997,2796,DreaMS,0.271,score=0.271
3338,5010,DreaMS,0.456,score=0.456
2200,5409,DreaMS,0.341,score=0.341
1836,5366,DreaMS,0.055,score=0.055
1883,4711,DreaMS,0.024,score=0.024
2202,5407,DreaMS,0.311,score=0.311
1550,9954,DreaMS,0.134,score=0.134
3342,5006,DreaMS,0.299,score=0.299
6059,7867,DreaMS,0.374,score=0.374
2189,5420,DreaMS,0.127,score=0.127
5904,13838,DreaMS,0.291,score=0.291
1767,3768,DreaMS,0.172,score=0.172
4873,5492,DreaMS,0.114,score=0.114
13839,15402,DreaMS,0.138,score=0.138
566,4801,DreaMS,0.448,score=0.448
2102,2989,DreaMS,0.152,score=0.152
2449,9954,DreaMS,0.222,score=0.222
2982,5537,DreaMS,0.406,score=0.406
340,3589,DreaMS,0.538,score=0.538
5545,10933,DreaMS,0.130,score=0.130
7270,9985,DreaMS,0.433,score=0.433
3338,5572,DreaMS,0.210,score=0.210
2797,12748,DreaMS,0.189,score=0.189
3006,5513,DreaMS,0.303,score=0.303
1550,4801,DreaMS,0.376,score=0.376
1891,2201,DreaMS,0.497,score=0.497
3006,3974,DreaMS,0.275,score=0.275
1793,3974,DreaMS,0.048,score=0.048
997,3857,DreaMS,0.407,score=0.407
331,2373,DreaMS,0.278,score=0.278
4523,5067,DreaMS,0.289,score=0.289
4801,14613,DreaMS,0.047,score=0.047
11217,16425,DreaMS,0.302,score=0.302
1075,3385,DreaMS,0.286,score=0.286
5937,10934,DreaMS,0.137,score=0.137
3770,5861,DreaMS,0.024,score=0.024
340,12742,DreaMS,0.131,score=0.131
1032,1767,DreaMS,0.357,score=0.357
140,3053,DreaMS,0.254,score=0.254
1543,4808,DreaMS,0.160,score=0.160
11217,15787,DreaMS,0.172,score=0.172
2133,2958,DreaMS,0.133,score=0.133
4901,5861,DreaMS,0.208,score=0.208
2779,3276,DreaMS,0.336,score=0.336
692,5513,DreaMS,0.316,score=0.316
1637,1793,DreaMS,0.000,score=0.000
2527,3330,DreaMS,0.324,score=0.324
1331,4916,DreaMS,0.100,score=0.100
2336,5610,DreaMS,0.270,score=0.270
4128,5942,DreaMS,0.090,score=0.090
1631,5571,DreaMS,0.116,score=0.116
2396,4158,DreaMS,0.407,score=0.407
1621,4812,DreaMS,0.284,score=0.284
2968,5551,DreaMS,0.044,score=0.044
1952,2737,DreaMS,0.298,score=0.298
4415,17330,DreaMS,0.220,score=0.220
1218,5781,DreaMS,0.116,score=0.116
3768,5781,DreaMS,0.122,score=0.122
2516,3876,DreaMS,0.105,score=0.105
730,2958,DreaMS,0.236,score=0.236
2968,7867,DreaMS,0.083,score=0.083
4442,5497,DreaMS,0.333,score=0.333
384,12748,DreaMS,0.066,score=0.066
1637,4714,DreaMS,0.207,score=0.207
2102,4432,DreaMS,0.146,score=0.146
771,9607,DreaMS,0.045,score=0.045
3683,5948,DreaMS,0.213,score=0.213
4873,5555,DreaMS,0.009,score=0.009
3354,4442,DreaMS,0.031,score=0.031
2947,5904,DreaMS,0.549,score=0.549
4221,5862,DreaMS,0.088,score=0.088
4590,13712,DreaMS,0.268,score=0.268
1543,1887,DreaMS,0.163,score=0.163
135,1631,DreaMS,0.100,score=0.100
1195,2865,DreaMS,0.369,score=0.369
1375,3342,DreaMS,0.171,score=0.171
5038,12141,DreaMS,0.108,score=0.108
3053,4810,DreaMS,0.097,score=0.097
5948,11653,DreaMS,0.233,score=0.233
1691,4982,DreaMS,0.148,score=0.148
1720,4047,DreaMS,0.092,score=0.092
3821,14645,DreaMS,0.117,score=0.117
140,566,DreaMS,0.526,score=0.526
11217,14778,DreaMS,0.274,score=0.274
1543,2073,DreaMS,0.221,score=0.221
1123,4801,DreaMS,0.493,score=0.493
1375,1561,DreaMS,0.198,score=0.198
1561,5909,DreaMS,0.418,score=0.418
1550,2066,DreaMS,0.204,score=0.204
2989,5862,DreaMS,0.074,score=0.074
1130,3330,DreaMS,0.246,score=0.246
2217,5729,DreaMS,0.344,score=0.344
1706,4808,DreaMS,0.138,score=0.138
2968,13294,DreaMS,0.027,score=0.027
5614,13712,DreaMS,0.238,score=0.238
2947,4916,DreaMS,0.261,score=0.261
3385,11230,DreaMS,0.012,score=0.012
5614,5729,DreaMS,0.453,score=0.453
352,5937,DreaMS,0.455,score=0.455
1344,2449,DreaMS,0.270,score=0.270
2100,11230,DreaMS,0.148,score=0.148
5503,6114,DreaMS,0.174,score=0.174
4745,6114,DreaMS,0.098,score=0.098
4536,4706,DreaMS,0.098,score=0.098
1720,1748,DreaMS,0.299,score=0.299
1706,3587,DreaMS,0.199,score=0.199
1767,4666,DreaMS,0.200,score=0.200
5366,7391,DreaMS,0.105,score=0.105
1375,10129,DreaMS,0.224,score=0.224
2989,4874,DreaMS,0.204,score=0.204
4988,17086,DreaMS,0.106,score=0.106
1729,1887,DreaMS,0.191,score=0.191
4442,17170,DreaMS,0.299,score=0.299
5012,5750,DreaMS,0.409,score=0.409
1732,15409,DreaMS,0.043,score=0.043
2534,4812,DreaMS,0.126,score=0.126
1037,2958,DreaMS,0.392,score=0.392
4510,5817,DreaMS,0.194,score=0.194
4988,5774,DreaMS,0.025,score=0.025
12764,12850,DreaMS,0.830,score=0.830
5572,5771,DreaMS,0.357,score=0.357
5823,12742,DreaMS,0.045,score=0.045
5817,12748,DreaMS,0.102,score=0.102
5571,5772,DreaMS,0.209,score=0.209
4801,6058,DreaMS,0.340,score=0.340
1331,5668,DreaMS,0.069,score=0.069
1793,15838,DreaMS,0.211,score=0.211
4653,14788,DreaMS,0.258,score=0.258
787,12748,DreaMS,0.169,score=0.169
1916,3175,DreaMS,0.284,score=0.284
1218,4706,DreaMS,0.239,score=0.239
1794,2393,DreaMS,0.235,score=0.235
4046,7274,DreaMS,0.040,score=0.040
3268,5017,DreaMS,0.197,score=0.197
2473,14645,DreaMS,0.287,score=0.287
4623,5742,DreaMS,0.318,score=0.318
999,1042,DreaMS,0.350,score=0.350
692,14658,DreaMS,0.177,score=0.177
771,12764,DreaMS,0.101,score=0.101
997,6058,DreaMS,0.282,score=0.282
1637,10934,DreaMS,0.093,score=0.093
5012,7274,DreaMS,0.197,score=0.197
3519,4107,DreaMS,0.129,score=0.129
424,2850,DreaMS,0.238,score=0.238
1706,4645,DreaMS,0.331,score=0.331
14645,14877,DreaMS,0.496,score=0.496
2989,4158,DreaMS,0.294,score=0.294
4510,14877,DreaMS,0.201,score=0.201
5393,5610,DreaMS,0.160,score=0.160
5862,15835,DreaMS,0.026,score=0.026
5083,15415,DreaMS,0.232,score=0.232
2216,2473,DreaMS,0.252,score=0.252
1891,13872,DreaMS,0.009,score=0.009
1543,2737,DreaMS,0.299,score=0.299
1484,4721,DreaMS,0.340,score=0.340
2066,2595,DreaMS,0.243,score=0.243
3175,3634,DreaMS,0.462,score=0.462
1706,5349,DreaMS,0.071,score=0.071
2021,3608,DreaMS,0.326,score=0.326
2797,4812,DreaMS,0.057,score=0.057
2184,14594,DreaMS,0.075,score=0.075
2947,3587,DreaMS,0.307,score=0.307
424,2968,DreaMS,0.296,score=0.296
4745,13954,DreaMS,0.307,score=0.307
1732,4536,DreaMS,0.179,score=0.179
5555,13839,DreaMS,0.091,score=0.091
2527,15718,DreaMS,0.049,score=0.049
11653,16431,DreaMS,0.043,score=0.043
400,2793,DreaMS,0.212,score=0.212
3354,14594,DreaMS,0.232,score=0.232
5750,13839,DreaMS,0.242,score=0.242
2534,4139,DreaMS,0.399,score=0.399
2133,14645,DreaMS,0.030,score=0.030
1080,2463,DreaMS,0.489,score=0.489
1817,4107,DreaMS,0.161,score=0.161
1037,5083,DreaMS,0.198,score=0.198
1916,11935,DreaMS,0.110,score=0.110
1218,5572,DreaMS,0.352,score=0.352
4590,5545,DreaMS,0.206,score=0.206
3332,14877,DreaMS,0.012,score=0.012
692,15937,DreaMS,0.186,score=0.186
4747,6088,DreaMS,0.062,score=0.062
1002,2686,DreaMS,0.178,score=0.178
1375,2587,DreaMS,0.175,score=0.175
1836,4432,DreaMS,0.152,score=0.152
11229,11985,DreaMS,0.283,score=0.283
331,3175,DreaMS,0.367,score=0.367
1130,2865,DreaMS,0.301,score=0.301
2201,2786,DreaMS,0.247,score=0.247
3587,5754,DreaMS,0.298,score=0.298
4442,5351,DreaMS,0.114,score=0.114
4534,5497,DreaMS,0.436,score=0.436
2527,11229,DreaMS,0.028,score=0.028
3629,5754,DreaMS,0.196,score=0.196
2073,3120,DreaMS,0.252,score=0.252
5781,8717,DreaMS,0.086,score=0.086
1474,1550,DreaMS,0.096,score=0.096
4721,6114,DreaMS,0.076,score=0.076
1883,4107,DreaMS,0.105,score=0.105
4099,16431,DreaMS,0.043,score=0.043
1891,4099,DreaMS,0.120,score=0.120
1098,2897,DreaMS,0.237,score=0.237
2102,2587,DreaMS,0.309,score=0.309
2520,5393,DreaMS,0.411,score=0.411
997,3636,DreaMS,0.393,score=0.393
1543,10934,DreaMS,0.081,score=0.081
999,3634,DreaMS,0.454,score=0.454
5668,11648,DreaMS,0.094,score=0.094
5663,11653,DreaMS,0.165,score=0.165
2796,5815,DreaMS,0.100,score=0.100
3261,3293,DreaMS,0.451,score=0.451
5393,6088,DreaMS,0.387,score=0.387
4873,13826,DreaMS,0.057,score=0.057
3743,8131,DreaMS,0.152,score=0.152
1002,5010,DreaMS,0.487,score=0.487
4415,14823,DreaMS,0.241,score=0.241
2958,4988,DreaMS,0.522,score=0.522
3175,5823,DreaMS,0.229,score=0.229
1561,11720,DreaMS,0.168,score=0.168
2201,4046,DreaMS,0.221,score=0.221
2200,4047,DreaMS,0.363,score=0.363
4982,5670,DreaMS,0.165,score=0.165
135,352,DreaMS,0.165,score=0.165
2449,3519,DreaMS,0.547,score=0.547
5067,15786,DreaMS,0.169,score=0.169
4808,5942,DreaMS,0.103,score=0.103
